model	E_kin	D	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_D	ave_e	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1
2x2_2C_8b_C2v_L	8.0835993	0	14	3.4161	0.012654932	-2.8762331	-3.6013096	-0.15417943	-3.6010027	-0.1540744	0.19413016	-3.195436	9.95	-0.0020054242	-8.9851831e-05	0.0085347434	-0.2099225	0.0082271426	-0.20993602	0.00058425713	-0.0001129024	-0.12465127	-1.0557689	1.6862791	0.030615515	-1.6863332	-0.029348373	0.28610999	-2.2343907	2.0342	1	0.236	0.011349685	1.2393898	1.6001457	-0.65298159	-0.23343283	0.094837187	0.14481469	0.3055119	1.92709	1.7548432	1.5247743	1.7551297	1.5235672	0.021515211	1.4646691	1.1109731	0.017744145	-0.00014080777	0.14215616	1.3045396	0.14278097	1.3094863	-0.0027405703	-2.3225552e-06	1.3269421	0.7752822	-1.7262457	-0.57099236	1.7246474	0.56479297	-0.32746254	2.7460217
2x2_2C_8b_C2v_L	8.6786479	0	14	3.4161	-0.0089079595	-3.1267155	-3.8610293	-0.1154926	-3.8624838	-0.11578399	0.1564844	-3.4268914	10.29	-0.0013693267	4.8073967e-05	0.014446815	-0.16880619	0.014524676	-0.16891679	-0.00020107774	3.6995894e-05	-0.11498596	-1.0776272	1.7035966	0.072459059	-1.7038578	-0.072824082	0.23717432	-2.2431351	2.0342	1	0.236	0.016592734	1.254891	1.6238022	-0.59775994	-0.19707015	0.080860519	0.15036799	0.20045736	1.9404701	1.7966176	1.6118047	1.7966791	1.6115493	0.013688796	1.5416452	1.1273723	0.017512863	0.00022065136	0.11402772	1.0930181	0.11377937	1.0933798	0.0005747269	-0.00023471054	1.1261245	0.71857544	-1.5907915	-0.66792964	1.5905085	0.66925668	-0.27365725	2.5863631
2x2_2C_8b_C2v_L	8.1014918	0	14	3.4161	0.012863572	-2.8852572	-3.6102793	-0.15322176	-3.6090283	-0.15322658	0.1930982	-3.2028748	9.96	-0.0011146526	-6.6310124e-05	0.0087560805	-0.2093049	0.0086236866	-0.20929096	0.0002693071	-5.6156574e-05	-0.12442488	-1.0566003	1.6868671	0.031645685	-1.6866194	-0.031082743	0.28532699	-2.2345032	2.0342	1	0.236	0.011786827	1.2398711	1.6008248	-0.65136014	-0.23230788	0.094399931	0.14497373	0.30080525	1.9276589	1.7564798	1.52637	1.7565653	1.5261062	0.021276261	1.4673637	1.1114918	0.0098088141	-5.6817891e-05	0.14163391	1.3018029	0.14200036	1.3034881	-0.0012596309	-3.4466712e-06	1.3208841	0.77291537	-1.7209321	-0.5739594	1.7203034	0.5713398	-0.32655297	2.7404353
2x2_2C_8b_C2v_L	8.1011815	0	14	3.4161	0.012606106	-2.8828907	-3.6092083	-0.15312981	-3.6070904	-0.15285197	0.19316922	-3.2026358	9.96	0.0021970593	0.00012277022	0.0085050383	-0.20913137	0.0087653617	-0.20891866	-0.00059625274	0.00010550458	-0.1243743	-1.0562963	1.6869183	0.030621126	-1.6862909	-0.03180027	0.28508176	-2.2346245	2.0342	1	0.236	0.011754826	1.2398603	1.6008361	-0.65137148	-0.23235514	0.094415526	0.14498108	0.3015911	1.9275826	1.7565483	1.5255593	1.7561721	1.5263811	0.021282171	1.4671275	1.1114826	-0.019399773	0.00012279421	0.14218062	1.3051837	0.14152987	1.3002278	0.0028401098	5.3212931e-05	1.32119	0.7732025	-1.7202007	-0.5691858	1.7219065	0.57505518	-0.32633931	2.7409993
2x2_2C_8b_C2v_L	8.6966533	0	14	3.4161	-0.0091917404	-3.1373655	-3.8690568	-0.11422547	-3.8684711	-0.11373992	0.15411987	-3.4326866	10.3	0.0020126838	-5.6899794e-05	0.014337216	-0.16796448	0.014252554	-0.1679369	0.0004237709	-5.4960688e-05	-0.11473004	-1.0785931	1.7039967	0.072773668	-1.7040113	-0.072072747	0.23574658	-2.2427188	2.0342	1	0.236	0.016499567	1.2553586	1.6244231	-0.59613864	-0.19585967	0.080419357	0.15049906	0.19801596	1.9408599	1.7978818	1.6147974	1.7978796	1.6148463	0.013534519	1.5442538	1.1278514	-0.025932005	-0.00032777117	0.11218663	1.0856659	0.11247647	1.0866872	-0.0014689379	0.00032077895	1.1178206	0.71698264	-1.5865588	-0.66485298	1.5866083	0.66198958	-0.27227476	2.5806129
2x2_2C_8b_C2v_L	8.1158754	0	14	3.4161	0.012411443	-2.8899034	-3.6177524	-0.1520115	-3.6162318	-0.15176342	0.19248353	-3.2101722	9.97	-0.0019497678	-9.6256668e-05	0.0093328986	-0.20805183	0.0090405445	-0.20797599	0.00058224996	-0.00010527085	-0.12417197	-1.0569022	1.6874118	0.034245829	-1.6871885	-0.033053493	0.28398369	-2.2350755	2.0342	1	0.236	0.012336947	1.2402499	1.6014568	-0.65000081	-0.23149544	0.094072541	0.14514556	0.29983404	1.9278726	1.7575596	1.5241377	1.7577336	1.5231526	0.021065298	1.4688094	1.111901	0.017216822	-9.9466932e-05	0.14181681	1.2999936	0.14242766	1.3039029	-0.0027454832	-2.1321611e-05	1.3190769	0.77237631	-1.7175008	-0.58737094	1.7163177	0.58176888	-0.32519815	2.7376947
2x2_2C_8b_C2v_L	8.0676409	0	14	3.4161	0.012701532	-2.8693124	-3.5929173	-0.15516036	-3.5932573	-0.15521531	0.19483858	-3.1878013	9.94	-0.0020709037	-0.00010105646	0.0080725597	-0.2108278	0.0077806699	-0.21088483	0.00060674275	-0.00011976976	-0.12487491	-1.0551907	1.6856874	0.028640197	-1.6858885	-0.027384105	0.287086	-2.2339737	2.0342	1	0.236	0.010777124	1.238963	1.5994996	-0.65445103	-0.23439453	0.095216203	0.14464838	0.30827229	1.9267069	1.7534658	1.5253149	1.7537665	1.5243489	0.02173869	1.4626032	1.1105099	0.018378897	-0.00015374285	0.14210471	1.3067743	0.1427871	1.3113682	-0.0028732215	-2.4963793e-05	1.330455	0.77665501	-1.7306235	-0.56144408	1.7290694	0.555387	-0.32851598	2.7501363
2x2_2C_8b_C2v_L	8.0521998	0	14	3.4161	0.012781875	-2.8610839	-3.5836134	-0.15580943	-3.5856911	-0.15653304	0.19573739	-3.1799561	9.93	-0.0017612084	-0.00010246867	0.0075115226	-0.21161781	0.0073093911	-0.21200799	0.00061855139	-0.00019433579	-0.12507011	-1.0543618	1.6848834	0.026297208	-1.6855472	-0.02516548	0.28820384	-2.2334896	2.0342	1	0.236	0.010100278	1.2385496	1.5988716	-0.65587452	-0.23532034	0.095582282	0.14448531	0.31024298	1.9263743	1.7519492	1.526912	1.7524334	1.5259582	0.021964614	1.4606594	1.1100616	0.015607612	-0.00012432602	0.14164585	1.3070663	0.14228419	1.3133838	-0.0030580163	-3.5197516e-05	1.3328168	0.77761667	-1.7356225	-0.54952465	1.7333118	0.54359709	-0.32966078	2.7539668
2x2_2C_8b_C2v_L	8.0414828	0	14	3.4161	0.012641409	-2.8529315	-3.5795421	-0.15782331	-3.5784883	-0.15752179	0.19642598	-3.173558	9.92	0.0010116093	9.4847677e-05	0.0066751422	-0.21274708	0.0069235799	-0.21285246	-0.00017733949	8.9725058e-05	-0.12528921	-1.0536408	1.6854179	0.022945428	-1.6851067	-0.023597918	0.28909899	-2.2335181	2.0342	1	0.236	0.0093749526	1.2382534	1.598469	-0.65682802	-0.23600139	0.095838517	0.144345	0.30785077	1.9263464	1.750869	1.5358156	1.7510044	1.5344526	0.021961309	1.459663	1.1097245	-0.0092001752	0.0002510637	0.14113171	1.3031221	0.14020886	1.306272	0.00079230338	-2.9724081e-05	1.3319299	0.77650775	-1.7393708	-0.529178	1.7383776	0.53070027	-0.32995259	2.7559773
2x2_2C_8b_C2v_L	8.0228303	0	14	3.4161	0.011946291	-2.8417935	-3.5692288	-0.15820116	-3.5700597	-0.15850258	0.19680519	-3.1656351	9.91	6.9988722e-05	-1.1152453e-05	0.0062655406	-0.21340464	0.0063296415	-0.21352334	-0.00010595719	1.4244697e-05	-0.12552584	-1.0524332	1.6847316	0.0210904	-1.6849318	-0.021341453	0.28960624	-2.2334016	2.0342	1	0.236	0.0085856662	1.2377471	1.5977765	-0.65850435	-0.23718997	0.096306155	0.14418654	0.31419841	1.9256502	1.7491835	1.5322978	1.7491492	1.5329704	0.022301882	1.4566565	1.1091713	-0.00058443434	-7.6343624e-06	0.14072669	1.3102943	0.1407355	1.3089659	0.00049097939	-7.032708e-06	1.338024	0.77940046	-1.7442015	-0.52029707	1.7445432	0.52160468	-0.33088563	2.7621844
2x2_2C_8b_C2v_L	8.1323116	0	14	3.4161	0.012271819	-2.897874	-3.6242969	-0.15069691	-3.6237329	-0.1506378	0.19169098	-3.2175102	9.98	0.0022140368	0.00011733887	0.0094155137	-0.20704361	0.0096650191	-0.20693374	-0.00055121032	0.00010123378	-0.12393037	-1.0576598	1.6877281	0.034742255	-1.6874565	-0.035896951	0.28294273	-2.2354313	2.0342	1	0.236	0.012754944	1.2406864	1.6021255	-0.64847942	-0.23051152	0.0936867	0.14530939	0.29692642	1.9282821	1.7590699	1.52333	1.7587877	1.5241699	0.020848391	1.4709147	1.1123677	-0.01955308	0.00011680704	0.14203923	1.3011162	0.1414402	1.2966747	0.0025764706	5.9176196e-06	1.3147144	0.77085667	-1.7120306	-0.58887866	1.7134719	0.59451986	-0.32408931	2.7334285
2x2_2C_8b_C2v_L	8.7147602	0	14	3.4161	-0.01061129	-3.1471711	-3.8764935	-0.11306217	-3.875892	-0.11264884	0.15237796	-3.4392504	10.31	0.0019056241	-7.9478011e-05	0.014331991	-0.16641599	0.014281052	-0.16645497	0.00044020411	-5.3210942e-05	-0.11451087	-1.0794959	1.7045159	0.073616028	-1.7045112	-0.072913158	0.23384411	-2.2429182	2.0342	1	0.236	0.016446081	1.2558192	1.625119	-0.59445388	-0.19472508	0.079996546	0.15064917	0.19601875	1.9411616	1.7990349	1.6186858	1.7990764	1.6187702	0.013323077	1.5465257	1.1283215	-0.025952544	-0.00034492115	0.11112362	1.0764698	0.11140369	1.0779097	-0.0014586335	0.00036603141	1.1121462	0.71577902	-1.5827358	-0.66419506	1.5825571	0.66112282	-0.27022051	2.5758024
2x2_2C_8b_C2v_L	8.1492353	0	14	3.4161	0.012105268	-2.9045698	-3.6320555	-0.14960079	-3.6317647	-0.14950272	0.19085664	-3.2246252	9.99	-0.0020719911	-7.613456e-05	0.0099927142	-0.20598753	0.0097439383	-0.2060272	0.00058398502	-0.00011818507	-0.12367373	-1.0582254	1.6880824	0.037480037	-1.6881443	-0.036348767	0.28184067	-2.235725	2.0342	1	0.236	0.013140232	1.241135	1.6028131	-0.64691258	-0.22949563	0.09328641	0.14547784	0.29338393	1.9287206	1.7601068	1.5253281	1.7603448	1.5244171	0.020604832	1.4731218	1.1128494	0.018256775	-0.00017231271	0.14095449	1.2927848	0.14151332	1.2970678	-0.0027435131	1.2438739e-05	1.3097073	0.76904686	-1.7093025	-0.60062244	1.7079564	0.59513857	-0.32284841	2.7289374
2x2_2C_8b_C2v_L	8.0836692	0	14	3.4161	0.012702544	-2.8773235	-3.6016271	-0.15412333	-3.6017882	-0.15422903	0.19417474	-3.195564	9.95	0.002005698	7.754746e-05	0.0082510974	-0.20995511	0.008553234	-0.20996491	-0.00059691537	0.0001251407	-0.12466033	-1.0559481	1.6864544	0.029455132	-1.6863677	-0.03067518	0.28614512	-2.2344257	2.0342	1	0.236	0.011367589	1.2393916	1.6001484	-0.65297543	-0.23342783	0.094834968	0.1448148	0.30534877	1.9271112	1.7551346	1.5237361	1.7548959	1.5246811	0.021504903	1.4646961	1.1109741	-0.01775892	0.00019872486	0.14282786	1.3090228	0.1421713	1.3049387	0.002795235	-1.3423609e-05	1.3269279	0.77521584	-1.7247322	-0.56541239	1.7260356	0.57120871	-0.32746313	2.7459623
2x2_2C_8b_C2v_L	8.7145617	0	14	3.4161	-0.010655166	-3.1469025	-3.876125	-0.1125731	-3.8763819	-0.11315905	0.15224685	-3.4384321	10.31	-0.0018665965	6.0225544e-05	0.014274598	-0.16640213	0.014328612	-0.16644401	-0.00048542316	6.3515953e-05	-0.11449792	-1.0794365	1.7045555	0.072932324	-1.7044996	-0.073673161	0.23373539	-2.2426575	2.0342	1	0.236	0.016451006	1.2558141	1.6251125	-0.59447099	-0.19474014	0.080001606	0.15064695	0.19608684	1.9411548	1.7990462	1.6186177	1.7990364	1.6185585	0.013316756	1.5464524	1.1283158	0.025469666	0.00037833491	0.11145291	1.0778429	0.11120153	1.0767921	0.001657508	-0.00039068318	1.1123096	0.71582748	-1.582722	-0.66144779	1.582677	0.6644722	-0.2701297	2.575897
2x2_2C_8b_C2v_L	8.1659874	0	14	3.4161	0.011829975	-2.912131	-3.6396878	-0.14830119	-3.6398355	-0.14854153	0.19009212	-3.2322366	10	0.0021650143	9.4691388e-05	0.010084461	-0.20497838	0.010339756	-0.20500613	-0.00057513459	0.00010464807	-0.12342522	-1.0589175	1.6886909	0.037988554	-1.688602	-0.039161661	0.28072906	-2.2362147	2.0342	1	0.236	0.013510143	1.2415773	1.603503	-0.64535426	-0.22849973	0.092894054	0.14564697	0.29023694	1.9291417	1.7615937	1.5252585	1.7613932	1.5261728	0.020369602	1.4752709	1.1133216	-0.019094054	0.00013598284	0.14100228	1.2930592	0.14046078	1.2892173	0.0026604038	-2.401272e-05	1.3049838	0.76736537	-1.7040179	-0.60167509	1.705133	0.60717606	-0.32160059	2.7246149
2x2_2C_8b_C2v_L	8.1828851	0	14	3.4161	0.011627275	-2.9172382	-3.6471306	-0.14724747	-3.6469255	-0.14716733	0.18909959	-3.2389183	10.01	0.0024511252	9.8790142e-05	0.010385115	-0.20399345	0.010628224	-0.20388942	-0.00063507087	0.00012449505	-0.1231458	-1.0592188	1.6891085	0.039465005	-1.6889068	-0.040651451	0.2795243	-2.2363502	2.0342	1	0.236	0.013832623	1.2420248	1.6041853	-0.64379091	-0.22748176	0.092494611	0.14581238	0.28687224	1.9295582	1.7628725	1.5266494	1.7626293	1.5272437	0.020134343	1.4774579	1.1138014	-0.021615656	0.00020487687	0.14041207	1.2889074	0.13973231	1.2848452	0.0030016185	1.0563087e-05	1.2996586	0.76559474	-1.6999002	-0.60700779	1.701197	0.61261719	-0.32029854	2.7201238
2x2_2C_8b_C2v_L	8.2000164	0	14	3.4161	0.011286357	-2.9245809	-3.6563765	-0.14612714	-3.6562356	-0.14604582	0.18833016	-3.2460329	10.02	-0.0018510969	-9.7694269e-05	0.010903508	-0.20295244	0.010708162	-0.20290066	0.0004703797	-9.1678136e-05	-0.12288071	-1.0598719	1.68982	0.042071248	-1.6898877	-0.041166777	0.27837904	-2.2366828	2.0342	1	0.236	0.01414584	1.2424755	1.6048852	-0.64219671	-0.22645881	0.092092041	0.14597906	0.2834111	1.9299908	1.7640262	1.5284286	1.7641057	1.5282269	0.019895017	1.4796625	1.1142795	0.016368138	-0.00012065735	0.1391452	1.2816568	0.13969826	1.2833412	-0.0021936531	5.4994004e-07	1.2944422	0.76381297	-1.6966292	-0.61732095	1.6961916	0.61348091	-0.31901856	2.7155929
2x2_2C_8b_C2v_L	8.2173587	0	14	3.4161	0.011041771	-2.9320788	-3.662201	-0.14475591	-3.6624181	-0.14501564	0.18739351	-3.2533852	10.03	0.0023406693	9.1157174e-05	0.010939435	-0.20182848	0.01115905	-0.20185877	-0.00053937532	0.00010076919	-0.12260009	-1.060589	1.6899961	0.042423567	-1.689926	-0.043499345	0.27719366	-2.2370762	2.0342	1	0.236	0.014409731	1.242933	1.6055861	-0.64058998	-0.22541344	0.091685557	0.14614733	0.2798912	1.9304384	1.7653519	1.5299032	1.7651955	1.5306038	0.019660612	1.4819572	1.1147686	-0.020644213	0.00016054813	0.13892574	1.2790521	0.13842436	1.2758689	0.0024477718	-6.0834193e-05	1.2886536	0.76192797	-1.6920475	-0.61716605	1.6929215	0.62211156	-0.31769351	2.7109264
2x2_2C_8b_C2v_L	8.234426	0	14	3.4161	0.010687027	-2.9387229	-3.6709516	-0.14381557	-3.6690779	-0.14358446	0.18650328	-3.2602234	10.04	-0.0023225453	-0.0001014241	0.011443432	-0.20076458	0.011178008	-0.20073775	0.0005832351	-0.00010242645	-0.12232178	-1.0611506	1.6905954	0.045005441	-1.6903185	-0.043837258	0.27595736	-2.2373209	2.0342	1	0.236	0.014672096	1.2433817	1.6062802	-0.6390033	-0.22439033	0.091285035	0.14631342	0.27658965	1.9308543	1.7664334	1.5322504	1.7665888	1.5314419	0.019426679	1.4841405	1.1152461	0.020480982	-0.00010477061	0.13765566	1.2707106	0.13826577	1.2746519	-0.002743397	-1.6185615e-05	1.2832102	0.76018928	-1.6891014	-0.62724713	1.68795	0.62183249	-0.31633765	2.7064291
2x2_2C_8b_C2v_L	8.067984	0	14	3.4161	0.012699721	-2.8683241	-3.5932965	-0.15528405	-3.5933094	-0.15527702	0.19489671	-3.1880507	9.94	-0.0021264608	-0.00010279646	0.0081040823	-0.21086534	0.0077762394	-0.21091202	0.00061017021	-0.00011295499	-0.12487064	-1.0550367	1.685787	0.028691385	-1.6859149	-0.027364113	0.28711564	-2.2340679	2.0342	1	0.236	0.010784597	1.2389718	1.5995171	-0.65441801	-0.23437547	0.095207444	0.14465363	0.30783911	1.9267271	1.7534573	1.5260957	1.7537818	1.5249049	0.021719001	1.4626881	1.110521	0.018849458	-0.00014379541	0.14203788	1.3058878	0.14273715	1.3110907	-0.0028768832	-2.5391184e-05	1.3301397	0.77644297	-1.7307483	-0.56142833	1.7290057	0.55492966	-0.32846871	2.7500086
2x2_2C_8b_C2v_L	8.2518926	0	14	3.4161	0.010340404	-2.9456509	-3.6766527	-0.14249239	-3.6776991	-0.14261778	0.18561826	-3.267424	10.05	0.002521907	0.00010081723	0.011438696	-0.19969621	0.011645554	-0.19965384	-0.00053586882	9.763296e-05	-0.12202929	-1.0617499	1.6908075	0.045217834	-1.6908891	-0.046264482	0.27473701	-2.2376881	2.0342	1	0.236	0.014651871	1.2438411	1.6069838	-0.63738417	-0.22333389	0.0908731	0.14648271	0.27298636	1.9313017	1.7678232	1.5338599	1.7676595	1.5344858	0.019186574	1.4864552	1.1157379	-0.022274761	0.00013642635	0.1374092	1.2689998	0.1368691	1.2654202	0.0024676514	-2.6908768e-05	1.2771473	0.75824043	-1.6840579	-0.62587167	1.6851094	0.63079198	-0.31495333	2.7016953
2x2_2C_8b_C2v_L	8.269355	0	14	3.4161	0.009983796	-2.9529444	-3.684892	-0.14141726	-3.6851906	-0.14137588	0.18468834	-3.2743878	10.06	-0.0021096866	-7.201933e-05	0.011859313	-0.19852601	0.011678882	-0.19862545	0.00046933845	-7.5123204e-05	-0.12175521	-1.0624282	1.6912806	0.047557637	-1.6915008	-0.04662931	0.27347929	-2.2379728	2.0342	1	0.236	0.015117371	1.2442993	1.6076879	-0.63576275	-0.2222795	0.090461964	0.14664964	0.2692879	1.9317407	1.768895	1.5367245	1.7690801	1.5361203	0.018946314	1.4887439	1.1162256	0.018649407	-0.00013778403	0.13608719	1.2599552	0.13654562	1.2634642	-0.002186118	-6.7929772e-07	1.271213	0.75635933	-1.6811102	-0.63446886	1.6801088	0.63005011	-0.31354545	2.6969686
2x2_2C_8b_C2v_L	9.5244127	0	14	3.4161	-0.11970602	-4.0959184	-4.5043289	-0.11205896	-4.5071038	-0.11229464	0.072246807	-3.8545867	10.7	1.5220421e-05	7.5222445e-07	0.0088094974	-0.068109363	0.0088405341	-0.068134701	-0.14517114	-7.68148e-06	-0.15224177	-1.1814686	1.7790293	0.14226419	-1.7795131	-0.1423741	-3.6928172e-05	-2.2748059	2.0342	1	0.236	0.012070684	1.2761385	1.6539244	-0.52026444	-0.14034457	0.059551166	0.15552274	1.9976387	1.9617252	1.8491878	1.8285683	1.8491497	1.8288043	0.031708404	1.6693953	1.1480644	-0.0001848019	-2.1286232e-05	0.091872156	0.53755881	0.091796603	0.53704611	0.37754557	4.9066954e-05	0.13798045	0.60839896	-1.4215994	-0.52062282	1.4220353	0.52068747	1.305186e-05	2.303364
2x2_2C_8b_C2v_L	9.5471999	0	14	3.4161	-0.12411873	-4.1377029	-4.5374392	-0.11443334	-4.5347782	-0.11436112	0.082945935	-3.8909834	10.71	-2.7885968e-06	1.5685744e-05	0.0082799627	-0.064456817	0.0082599886	-0.06447019	-0.15123306	1.0520862e-05	-0.15401515	-1.186151	1.7837936	0.14471313	-1.783326	-0.14457651	1.4915341e-05	-2.2819849	2.0342	1	0.236	0.011832572	1.2766865	1.6548	-0.51812234	-0.13884405	0.058982252	0.15562285	1.9976374	1.9618106	1.8507319	1.8388754	1.8507693	1.8388031	0.030785215	1.6723305	1.1485107	1.9880776e-05	-3.0512657e-05	0.091051358	0.51767081	0.09114442	0.51815483	0.38071538	-3.1436689e-05	0.13912788	0.60757234	-1.4159942	-0.50486107	1.4155742	0.50460048	8.791195e-07	2.2976845
2x2_2C_8b_C2v_L	9.5244127	0	14	3.4161	-0.11970602	-4.0959184	-4.5043289	-0.11205896	-4.5071038	-0.11229464	0.072246807	-3.8545867	10.7	1.5220421e-05	7.5222445e-07	0.0088094974	-0.068109363	0.0088405341	-0.068134701	-0.14517114	-7.68148e-06	-0.15224177	-1.1814686	1.7790293	0.14226419	-1.7795131	-0.1423741	-3.6928172e-05	-2.2748059	2.0342	1	0.236	0.012070684	1.2761385	1.6539244	-0.52026444	-0.14034457	0.059551166	0.15552274	1.9976387	1.9617252	1.8491878	1.8285683	1.8491497	1.8288043	0.031708404	1.6693953	1.1480644	-0.0001848019	-2.1286232e-05	0.091872156	0.53755881	0.091796603	0.53704611	0.37754557	4.9066954e-05	0.13798045	0.60839896	-1.4215994	-0.52062282	1.4220353	0.52068747	1.305186e-05	2.303364
2x2_2C_8b_C2v_L	9.5749258	0	14	3.4161	-0.13178831	-4.193579	-4.5724433	-0.11892592	-4.573295	-0.11900215	0.094795298	-3.9295767	10.72	9.2238899e-06	-2.9540241e-06	0.0077730828	-0.060394494	0.0077678188	-0.06037587	-0.15755561	7.0856178e-06	-0.15691507	-1.192257	1.7887351	0.14776296	-1.788875	-0.14783104	9.4546925e-06	-2.2897445	2.0342	1	0.236	0.011503038	1.2773575	1.6558403	-0.51553605	-0.13698935	0.058279178	0.15572437	1.997627	1.9619562	1.8527741	1.8540606	1.8527557	1.8541413	0.028982079	1.675811	1.1490541	-9.5174447e-05	1.9698994e-06	0.089592112	0.49316986	0.089575093	0.49286622	0.38109884	8.2098762e-06	0.14099998	0.60621548	-1.4079563	-0.48157853	1.4081363	0.48166736	-2.7166674e-05	2.2910601
2x2_2C_8b_C2v_L	9.6022078	0	14	3.4161	-0.13658327	-4.2317264	-4.6054845	-0.12257348	-4.6058	-0.12235421	0.10239454	-3.9605032	10.73	4.7443599e-05	-9.450844e-06	0.0072164908	-0.056456251	0.0072392502	-0.056565916	-0.16153608	4.5710755e-06	-0.15839397	-1.1965484	1.7934399	0.15023534	-1.7935153	-0.15008144	9.7613994e-05	-2.2959553	2.0342	1	0.236	0.011099969	1.278019	1.656848	-0.51300024	-0.13514916	0.057582894	0.15584515	1.9976486	1.9620627	1.8546262	1.8691571	1.8546685	1.8689417	0.026855188	1.6788798	1.1496104	-0.00047507451	-1.7115295e-05	0.087110212	0.46690896	0.087091599	0.46778013	0.37745529	2.2037879e-05	0.14171538	0.60515029	-1.4009192	-0.45775175	1.4006356	0.45753712	-0.00014876194	2.2854481
2x2_2C_8b_C2v_L	9.4999698	0	14	3.4161	-0.11334284	-4.0476138	-4.4759902	-0.1091842	-4.4766029	-0.10937931	0.059966951	-3.8184661	10.69	-1.1369354e-05	-1.2707093e-05	0.0092185863	-0.07133913	0.0092443853	-0.071356132	-0.13882698	-8.3561654e-06	-0.14993192	-1.1761972	1.775143	0.14000433	-1.7752369	-0.14013322	-3.9883573e-05	-2.2680513	2.0342	1	0.236	0.012314232	1.2755485	1.6529997	-0.52255369	-0.14196447	0.060162649	0.15543876	1.9976398	1.9616201	1.8474668	1.8169309	1.8474558	1.8170385	0.032843084	1.6661382	1.1476062	0.00014525349	3.9860342e-05	0.092792626	0.55670488	0.092742913	0.55643817	0.37474706	-8.641045e-06	0.13645206	0.60933219	-1.4282194	-0.53886245	1.4283423	0.5389951	6.6681931e-05	2.3097699
2x2_2C_8b_C2v_L	9.6333087	0	14	3.4161	-0.14310065	-4.2854529	-4.6499838	-0.12780792	-4.6500785	-0.12789365	0.11144669	-3.9988105	10.74	-2.6790687e-07	-1.5567673e-05	0.0065357845	-0.05133282	0.006514287	-0.051376039	-0.16670158	-8.6394164e-06	-0.16095891	-1.2026082	1.8000324	0.15395884	-1.8000659	-0.1538911	3.835921e-05	-2.3042095	2.0342	1	0.236	0.010603496	1.2787715	1.6580031	-0.51010492	-0.13305465	0.056786242	0.15596547	1.9976468	1.9622126	1.8568969	1.8868539	1.8568948	1.8869193	0.024384697	1.6824241	1.150236	-4.3475857e-05	5.9453414e-06	0.084037522	0.43444297	0.08406583	0.43453786	0.37393154	8.3562091e-06	0.14322216	0.60368043	-1.3919883	-0.43045597	1.3920032	0.43027445	-5.7874982e-05	2.2789462
2x2_2C_8b_C2v_L	9.4775057	0	14	3.4161	-0.1069656	-3.9871416	-4.4426284	-0.10725039	-4.4414575	-0.10714155	0.049041074	-3.7838645	10.68	1.3657348e-05	-1.1779676e-06	0.0096742684	-0.07458603	0.0096552338	-0.0745688	-0.13297359	-2.7176141e-05	-0.14714405	-1.1694648	1.7703028	0.13771722	-1.7701227	-0.13756875	-8.6719785e-05	-2.2615888	2.0342	1	0.236	0.012497128	1.2750138	1.6521252	-0.52468728	-0.1434152	0.060712122	0.15538838	1.9976662	1.9615432	1.8458773	1.8086406	1.8458763	1.8086395	0.033412878	1.6631269	1.1472312	-0.00013511468	-2.4050995e-05	0.093149111	0.57337261	0.093216558	0.57354078	0.37074802	2.7595676e-05	0.13433288	0.60990185	-1.4342495	-0.55174418	1.4341678	0.55151885	0.00012435878	2.3160017
2x2_2C_8b_C2v_L	9.665878	0	14	3.4161	-0.14868843	-4.3255851	-4.6887031	-0.13294375	-4.6900415	-0.13278792	0.11852789	-4.0311654	10.75	-3.3292357e-06	1.3332417e-06	0.0058615605	-0.046525974	0.0058588186	-0.046502957	-0.17023548	5.5308831e-06	-0.1626134	-1.2071354	1.8056705	0.15679606	-1.805971	-0.15675184	2.3797307e-05	-2.3110177	2.0342	1	0.236	0.0099400246	1.2795612	1.6591864	-0.5070862	-0.13083811	0.055945705	0.1560937	1.9976719	1.9623467	1.8591219	1.9059086	1.8590753	1.9059022	0.021391395	1.6858225	1.1508893	1.2088996e-05	-4.533711e-06	0.078996277	0.39787992	0.078972654	0.39768726	0.36667352	1.9037032e-05	0.1439329	0.60232406	-1.3831493	-0.39965633	1.3835415	0.39969491	-4.8048876e-05	2.2728789
