model	E_kin	D	M	U	Up	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	ed	ep	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1down_1	tbA1up_1	tbA2down_1	tbA2up_1	tbA3down_1	tbA3up_1	tbA4down_1	tbA4up_1	tbA5down_1	tbA5up_1	tbA6down_1	tbA6up_1	tbA7down_1	tbA7up_1	tbA8down_1	tbA8up_1	tbB1down_1	tbB1up_1	tbB2down_1	tbB2up_1	tbB3down_1	tbB3up_1	tbB4down_1	tbB4up_1	tbB5down_1	tbB5up_1	tbB6down_1	tbB6up_1	tbB7down_1	tbB7up_1	tbB8down_1	tbB8up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_ed	ave_ep	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_ep_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	4.0651319	0	0	10	0	-2.3017015	-5.8836201	-5.9542426	0.7117686	-5.2716599	-0.62835487	-0.62836385	-6.131173	0	2.5	11.28	-0.00013364109	5.1527435e-05	-1.577046e-05	-5.0540089e-05	-3.2002604e-05	-8.1395732e-05	-0.28166629	1.0257543e-05	0.93820469	0.12007823	2.6653248	2.6683549	1.0982353	-1.3002496	0.18947552	-0.54559317	-0.0010282858	2.5530364	-2.1966964e-06	2.7486658e-05	1.5821461e-05	-2.1808756e-06	3.1157757	0.0028993838	0.13989666	0.93932553	0.724624	2.5569695	2.8904126	1.3317628	0.54674358	-0.18971948	2.5529993	-0.003033322	-2.7195641e-05	1.8436e-05	2.7008813e-06	2.3078382e-05	0.00096756634	3.1158287	2.3	1	0.2	0.00012956428	-0.00010981702	7.9041385e-05	-3.5373075e-05	2.7403187e-07	-0.28163996	-0.00010263317	1.4679518e-05	1.0548138e-07	0.19620234	0.42958216	1.2369225	1.6665046	-0.65852031	-0.24391494	0.10624704	0.30777687	1.831388	1.576765	1.8922554	0.040014046	1.9849623	1.9788956	1.9788881	1.4539233	1.2946189	9.6879124e-05	-3.7342215e-05	2.6883818e-05	7.2615903e-05	2.9145628e-05	0.0001141042	0.51784913	-2.0911211e-05	-0.61915488	-0.16977349	-0.91586982	-0.32930435	-0.59571804	-0.061677465	0.077713747	0.31902749	0.00046703415	-0.039201001	1.4533245e-06	-2.0856933e-06	-3.3482339e-05	8.5661017e-07	-1.2379251	-4.4630858e-05	-0.17120964	-0.61654992	-0.25993873	-1.0491152	-0.21055866	-0.31096689	-0.32002449	-0.077394589	-0.039187185	0.0013680564	-3.1203766e-08	-3.5296497e-05	1.7842264e-06	-4.2434538e-05	-1.1368326e-05	-1.2379494	-9.7697049e-05	5.3073091e-05	-8.8056575e-05	4.8418408e-05	3.4952814e-06	0.51776213	0.00016343168	-3.1207008e-06	2	2	0	0	-110.21583	R0:S0:1	1.2946189	-70.24	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	self-energy	boucle_tempo_mu_up_down.py	2023-10-09@14:33
2x2_2C_8b_C2v_L	4.0601897	0	0	10	0	-1.7266281	-5.7341659	-5.8150603	0.94274384	-5.1926861	-0.75517662	-0.75494166	-5.3941144	0	2.5	11.075	-1.5658162e-05	1.0335164e-06	-5.7391301e-06	-9.9614255e-06	-5.1170294e-05	-0.0001614437	-0.26000315	2.7290041e-06	0.79755596	0.092360827	2.7389991	2.7079439	1.1228359	-1.2632646	0.19861659	-0.55181363	-0.0031326021	2.5708811	5.7542112e-06	3.1513106e-05	7.2172222e-05	1.6658939e-05	2.9694429	-0.0081616785	0.10797421	0.79858647	0.72327109	2.59358	2.9150202	1.4288712	0.55403632	-0.19868166	2.5708555	0.0090489856	-2.5921672e-05	-1.6023057e-05	-7.6401278e-06	-7.6648352e-05	0.0028097708	2.9694553	2.3	1	0.2	3.6800306e-05	-3.0199878e-05	1.5448564e-05	-4.9097179e-06	5.8234426e-06	-0.26005471	-0.00012804503	6.5302483e-05	1.0509891e-07	0.19456862	0.42973782	1.2368976	1.6666354	-0.65912425	-0.24413225	0.1063535	0.31399956	1.8489955	1.5670806	1.8863053	0.041876922	1.9852509	1.9798989	1.9799041	1.4261166	1.3010443	1.3800459e-05	-2.0858588e-07	9.2743001e-06	1.0385436e-05	3.7459409e-05	0.0002790186	0.50671929	-3.3952165e-06	-0.58200109	-0.16176749	-0.9292918	-0.33867699	-0.6023181	-0.070756053	0.078215912	0.3233303	0.0013644536	-0.038793677	-8.7498408e-06	-3.1414675e-06	-0.00011349565	8.830743e-07	-1.2553281	0.00012763619	-0.16302639	-0.57988302	-0.26875999	-1.0559314	-0.21753949	-0.33837791	-0.32506363	-0.077665387	-0.038772283	-0.0039409466	3.6408774e-06	2.3518663e-05	-1.3226383e-06	0.00012107088	-4.3674401e-05	-1.2553606	-2.8763005e-05	1.5336332e-05	-1.7898756e-05	8.1121383e-06	-8.2040562e-06	0.50678974	0.00019925133	-5.1910142e-05	2	2	0	0	-106.48126	R0:S0:1	1.3010443	-68.6	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	self-energy	boucle_tempo_mu_up_down.py	2023-10-09@14:33
2x2_2C_8b_C2v_L	4.0654593	0	0	10	0	-2.3002892	-5.873697	-5.953176	0.70565282	-5.2720679	-0.62442662	-0.624805	-6.1500334	0	2.5	11.285	0.00015019754	-7.2657029e-05	1.3856751e-05	4.2288652e-05	0.00010042297	-6.1478575e-05	-0.28200444	-1.9931699e-05	0.93209703	0.11576003	2.6621021	2.6568651	1.1076739	-1.3165167	0.18917433	-0.5448454	0.0023473708	2.5521763	3.3559246e-05	-4.8656201e-05	-9.0977463e-05	-9.8824646e-06	3.1193519	0.01016183	0.13826925	0.93295049	0.71363855	2.5662314	2.8913399	1.3156633	0.54606934	-0.18947567	2.5521173	-0.010563802	2.0294201e-05	7.9612138e-06	-4.5768093e-06	2.1898757e-05	-0.0022258142	3.1193941	2.3	1	0.2	-6.8590291e-05	4.6520474e-05	-6.6822355e-05	2.7035545e-05	-1.3357822e-05	-0.28187321	-0.00017476319	-0.00010085086	4.6382681e-07	0.19626515	0.42957421	1.2369293	1.6665035	-0.65848943	-0.24389189	0.10623714	0.30762176	1.8331855	1.575044	1.8921364	0.039905427	1.984966	1.9789044	1.9788842	1.4546609	1.2944726	-0.00010994174	4.8675665e-05	-2.354481e-05	-6.0621809e-05	-7.8307213e-05	4.364968e-05	0.51781812	-2.179138e-05	-0.61617556	-0.16852419	-0.91585234	-0.32994528	-0.59919186	-0.059726729	0.077603903	0.31856114	-0.0010556611	-0.039171495	-8.3940875e-05	6.9175698e-06	0.00020972454	2.5408008e-09	-1.2374637	-0.00016769547	-0.17022815	-0.61295645	-0.25955684	-1.0532276	-0.21131358	-0.30486788	-0.31964189	-0.077266907	-0.039150236	0.0047591144	-1.9545189e-06	-3.8283677e-05	1.6854824e-06	-2.6410603e-05	3.8553078e-05	-1.2374826	5.2123117e-05	-2.3125687e-05	7.4064198e-05	-3.6871195e-05	8.1890138e-06	0.51757265	0.00033050864	5.9529436e-05	2	2	0	0	-110.23516	R0:S0:1	1.2944726	-70.28	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	self-energy	boucle_tempo_mu_up_down.py	2023-10-09@14:42
2x2_2C_8b_C2v_L	4.0601838	0	0	10	0	-1.7133918	-5.725931	-5.8085912	0.94774799	-5.1896924	-0.75687978	-0.75731302	-5.3765112	0	2.5	11.07	2.4862278e-05	-1.6245677e-05	-3.9618021e-07	6.9664664e-06	9.6630381e-05	-0.00012535763	-0.25928218	1.2346117e-05	0.79381396	0.090935981	2.7432828	2.7118475	1.1153084	-1.2529907	0.19868859	-0.55149574	0.0033269471	2.5709957	-2.1777515e-05	-4.769082e-05	-7.0890203e-05	4.6963313e-06	2.9657681	0.01028614	0.10682274	0.79496653	0.7314075	2.5892323	2.912603	1.4391561	0.55379687	-0.19879516	2.5709723	-0.011407743	6.152999e-05	4.9057708e-06	6.7146045e-06	0.00012533424	-0.0029679481	2.965774	2.3	1	0.2	-6.7214144e-07	-5.5951514e-06	-7.6775504e-06	1.3523083e-06	7.4134378e-06	-0.25918952	-0.00017022378	-0.00010191136	7.1789748e-09	0.19454035	0.42973855	1.2369008	1.6666393	-0.6591308	-0.24412689	0.10635171	0.31416611	1.849698	1.5663329	1.8863678	0.041871019	1.9852658	1.9799554	1.9799468	1.4254641	1.3012257	-1.9701424e-05	1.2467485e-05	5.4063e-07	-7.9894757e-06	-7.5274536e-05	0.00019277441	0.50618334	-9.5552003e-06	-0.58054595	-0.161372	-0.9316825	-0.33869156	-0.5998902	-0.072090128	0.078198204	0.3232047	-0.0014491128	-0.038753953	3.5797056e-05	4.8278576e-06	0.00011066014	-1.5311433e-06	-1.2557311	-0.00016051019	-0.16263378	-0.57845998	-0.26965702	-1.0553194	-0.21690499	-0.34247603	-0.32500634	-0.077614215	-0.038732239	0.0049652055	-6.3805811e-06	-3.9989718e-06	1.695563e-06	-0.00020038225	4.5026473e-05	-1.2557614	1.1004229e-07	2.3320538e-06	1.0067022e-05	-2.2157763e-06	-6.4240778e-06	0.5060649	0.000296788	7.5406182e-05	2	2	0	0	-106.36966	R0:S0:1	1.3012257	-68.56	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	self-energy	boucle_tempo_mu_up_down.py	2023-10-09@14:42
2x2_2C_8b_C2v_L	4.0655813	0	0	10	0	-2.3273971	-5.8812243	-5.9566626	0.69994337	-5.2728017	-0.6198364	-0.6206973	-6.1682309	0	2.5	11.29	6.5860731e-05	-5.7313043e-05	-1.1087706e-05	-4.0061659e-06	-8.3409768e-05	-0.00010122228	-0.28233426	4.5491518e-06	0.94236602	0.11886547	2.6584504	2.6664656	1.1042812	-1.296931	0.18893258	-0.54471612	-0.0040731662	2.5513856	-1.3832961e-05	3.484826e-05	5.4709386e-05	1.706185e-06	3.1227347	0.0069265155	0.14052447	0.94333973	0.71641487	2.5530015	2.8899999	1.3309816	0.54587536	-0.18921053	2.5513264	-0.0071398865	-4.8412583e-05	-1.5454979e-06	1.3343895e-05	-2.9828617e-05	0.0039886427	3.1227848	2.3	1	0.2	9.2196864e-05	-9.9919558e-05	1.7422795e-05	-8.893088e-06	-1.8898296e-06	-0.28208644	-0.00011996117	7.1651769e-05	-3.8151482e-07	0.19630147	0.42956966	1.2369303	1.6665	-0.65847535	-0.24388564	0.10623412	0.30748363	1.8315032	1.5771741	1.891617	0.03985529	1.9849618	1.9789048	1.9788726	1.455339	1.2943317	-5.1085089e-05	3.1886628e-05	1.7782265e-05	7.6649827e-06	6.4892788e-05	0.00014704882	0.51788425	1.7724751e-05	-0.61931256	-0.1694724	-0.91464307	-0.32893835	-0.59806368	-0.061838424	0.077617131	0.31849341	0.001835687	-0.039171738	3.8415163e-05	-4.8083111e-06	-0.00012261619	2.5256849e-07	-1.2370155	-0.00011640189	-0.17107557	-0.61632858	-0.2591628	-1.0494373	-0.21088671	-0.31153172	-0.3195145	-0.077296896	-0.039151927	0.0032181421	3.8848151e-06	1.5549134e-05	-2.2073257e-06	5.3094451e-05	-6.7337904e-05	-1.2370383	-7.0235876e-05	4.5302324e-05	-2.0989002e-05	1.3087509e-05	4.7203772e-06	0.51748507	0.00020140461	-4.4277015e-05	2	2	0	0	-110.35252	R0:S0:1	1.2943317	-70.32	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	self-energy	boucle_tempo_mu_up_down.py	2023-10-09@14:51
2x2_2C_8b_C2v_L	4.0600761	0	0	10	0	-1.702575	-5.721867	-5.8083735	0.95380741	-5.1861601	-0.75867086	-0.75843856	-5.3588192	0	2.5	11.065	-1.8745975e-05	1.5538307e-05	2.8856843e-06	4.4587781e-06	4.0642214e-06	-0.000169511	-0.25836963	8.5364942e-06	0.79186939	0.090190181	2.7421235	2.7080504	1.121429	-1.2627532	0.19893238	-0.55178784	-0.0037572415	2.5709606	-1.2783674e-05	6.6123019e-07	4.1787074e-05	7.4169315e-06	2.9620201	-0.0082673037	0.10691035	0.79300152	0.7252975	2.5950247	2.9155473	1.4312714	0.55421149	-0.19905527	2.5709321	0.0091949151	4.8461733e-06	-1.5659806e-05	1.3302528e-05	9.5271536e-06	0.0033647149	2.9620364	2.3	1	0.2	-1.9529599e-05	4.036156e-05	-1.4370777e-06	1.789949e-06	6.2018331e-06	-0.25841489	-0.00013445835	4.4431273e-06	-1.4943206e-07	0.19449693	0.42974195	1.2369008	1.6666427	-0.65914489	-0.24413068	0.10635365	0.31432279	1.8499033	1.5661655	1.8863719	0.041934167	1.9852766	1.9799975	1.9800016	1.4247919	1.3013889	1.6179023e-05	-9.7330059e-06	-5.8551897e-06	-4.7239478e-06	-5.4648259e-06	0.00029268363	0.50545399	4.1970966e-06	-0.58015448	-0.16125931	-0.9305732	-0.33917816	-0.60171828	-0.070952554	0.078260231	0.32335555	0.0016349026	-0.03873133	2.4291751e-05	-9.9552588e-07	-6.9050693e-05	-4.0580168e-09	-1.2561277	0.00012816692	-0.16260394	-0.57789639	-0.26938688	-1.0566576	-0.217589	-0.33885651	-0.32525422	-0.077642922	-0.038708955	-0.0040005366	-4.2297335e-07	2.8851842e-05	-1.1369749e-06	-1.9724565e-05	-5.1851363e-05	-1.2561642	1.9509206e-05	-1.5671158e-05	2.3567303e-06	-5.4219662e-07	-4.296424e-06	0.50551138	0.00021069421	-6.7705455e-06	2	2	0	0	-106.28073	R0:S0:1	1.3013889	-68.52	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	self-energy	boucle_tempo_mu_up_down.py	2023-10-09@14:52
2x2_2C_8b_C2v_L	4.0656911	0	0	10	0	-2.3658155	-5.885393	-5.9599516	0.69420671	-5.2715407	-0.61525169	-0.61597361	-6.1828627	0	2.5	11.295	-0.0001960278	0.00016664567	-2.086018e-05	-1.2212681e-05	0.00016315507	-9.9996657e-05	-0.28237039	-8.4791874e-06	0.95742867	0.12206798	2.6525213	2.6580542	1.0985712	-1.3128767	0.18838948	-0.54441009	-0.0042994326	2.5500232	-2.5832466e-05	-7.7993194e-05	-0.00014648536	-4.71234e-05	3.1251265	0.0080378475	0.14454144	0.95838141	0.72036094	2.5551554	2.8880074	1.3099217	0.54546457	-0.18873964	2.5499372	-0.0082761937	6.1608225e-05	4.1918575e-05	1.8050977e-05	0.00012319916	0.0041771825	3.1252013	2.3	1	0.2	-0.00026188659	0.00026500656	-7.7195761e-06	9.2552833e-06	2.3887344e-07	-0.28213414	-0.00015809578	-0.00021461409	5.4500057e-07	0.19633101	0.42956448	1.2369325	1.666497	-0.65846499	-0.24387755	0.10623051	0.30742057	1.8292453	1.5777626	1.8931111	0.039782934	1.9849603	1.9789213	1.9788872	1.4558562	1.2942726	0.00013725649	-0.00011121372	2.3273703e-05	1.7938339e-05	-0.00011350661	0.00014546957	0.51763794	-6.5203914e-06	-0.62371335	-0.17068588	-0.91314542	-0.32869594	-0.59612842	-0.05940799	0.077707859	0.31838864	0.0019427677	-0.039159459	4.2609357e-05	1.3243466e-05	0.00031296431	-2.8912177e-06	-1.2366788	-0.00013338467	-0.17233997	-0.62060395	-0.25874341	-1.0494352	-0.21025154	-0.30357341	-0.31934743	-0.077392926	-0.039131387	0.0037366824	-1.0111292e-05	-9.2875127e-05	6.4067946e-06	-0.00025092665	-6.756962e-05	-1.2367017	0.00019286095	-0.00012245642	6.2027353e-06	-2.196673e-05	-3.4753362e-06	0.51721997	0.00027325127	0.00014270346	2	2	0	0	-110.47159	R0:S0:1	1.2942726	-70.36	uncorrelated	2	8eae08f	v2.2.3	YY	4	sharp_wc_2.0_b_50	self-energy	boucle_tempo_mu_up_down.py	2023-10-09@14:58
2x2_2C_8b_C2v_L	4.0601216	0	0	10	0	-1.6894437	-5.7150283	-5.7980095	0.95829031	-5.1830119	-0.76058015	-0.76066131	-5.3417641	0	2.5	11.06	-8.0384687e-06	2.2062807e-07	-3.608857e-06	-7.3173378e-06	-3.0006929e-05	-0.00013164749	-0.25760845	2.8466602e-07	0.78829438	0.089830944	2.7467955	2.7139161	1.1130251	-1.2480484	0.19900261	-0.55127162	0.0028358983	2.5710267	-2.9155531e-07	3.4189096e-05	3.3331725e-05	1.9495515e-06	2.9584814	0.010625068	0.10529962	0.78954639	0.73448435	2.58837	2.9118272	1.4455804	0.55366296	-0.19903513	2.5710118	-0.011844913	-6.7254568e-06	-5.4892106e-06	-1.0533238e-05	-2.4727899e-05	-0.0025378792	2.9584799	2.3	1	0.2	2.1681639e-05	-1.8312051e-05	5.2476619e-06	-8.6342919e-06	5.9196922e-06	-0.25757518	-0.00016529272	3.2235605e-05	-7.0541812e-09	0.19447604	0.42974144	1.2369054	1.6666469	-0.65914723	-0.2441211	0.10635012	0.31448154	1.8505324	1.5657374	1.8862003	0.041901101	1.9852948	1.9800547	1.9800497	1.424176	1.3015656	7.4469897e-06	4.2742011e-07	5.6384253e-06	7.5275093e-06	2.4168885e-05	0.00020438771	0.5048387	2.9711896e-06	-0.57870919	-0.16097454	-0.93302237	-0.33898244	-0.59921416	-0.072859773	0.078178555	0.3231767	-0.0012332524	-0.038681741	1.7324731e-06	-2.3750352e-06	-5.3532284e-05	4.7320146e-07	-1.256515	-0.00016420392	-0.16218384	-0.57676657	-0.27028834	-1.0552978	-0.21688742	-0.34478649	-0.32502404	-0.077586269	-0.038661199	0.0051506765	9.925571e-07	9.5443469e-06	-4.0014177e-08	3.8128494e-05	3.9065803e-05	-1.2565448	-1.8113046e-05	8.5573931e-06	-6.4652104e-06	9.2721679e-06	-6.109052e-06	0.50477598	0.00028442673	-2.2980789e-05	2	2	0	0	-106.16504	R0:S0:1	1.3015656	-68.48	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	self-energy	boucle_tempo_mu_up_down.py	2023-10-09@15:01
2x2_2C_8b_C2v_L	4.0660049	0	0	10	0	-2.3639995	-5.8797571	-5.9575749	0.68806211	-5.2723588	-0.61140811	-0.61200806	-6.202858	0	2.5	11.3	-0.00034763076	0.00023758468	-1.6336422e-05	-4.3248878e-05	-1.367082e-05	-0.00012360811	-0.28268786	-1.8995734e-06	0.95159481	0.11895539	2.6521845	2.6643104	1.1025202	-1.2941558	0.18825922	-0.54375976	-0.0053710148	2.549291	-4.3545713e-07	1.2337143e-05	6.3415028e-06	7.6919102e-06	3.1289937	0.0033604542	0.14213801	0.95267506	0.71612812	2.5474856	2.8871177	1.3274782	0.54492456	-0.18858799	2.5492163	-0.0034479765	7.6121658e-06	6.6607044e-06	3.5554281e-06	-1.4240123e-05	0.0052254474	3.1290651	2.3	1	0.2	-0.00017108133	0.00021277563	6.1342652e-05	-2.5211841e-06	7.452289e-06	-0.28251065	-0.00010630508	1.7926581e-05	9.5370308e-08	0.19639452	0.42955698	1.2369384	1.6664954	-0.65843427	-0.24385659	0.10622141	0.30723941	1.8307961	1.5775707	1.8917544	0.039687701	1.9849655	1.9789102	1.9788858	1.456634	1.2940969	0.00025035891	-0.00015440785	2.080961e-05	6.2240205e-05	1.0373897e-05	0.00020223221	0.51756233	-3.4665675e-06	-0.62092549	-0.16968526	-0.91413875	-0.328419	-0.59783188	-0.061755084	0.077574585	0.31796038	0.0024271506	-0.039132836	-6.0597193e-06	-1.1033362e-06	-1.2886435e-05	-4.3189239e-09	-1.2361821	-5.4050294e-05	-0.17137515	-0.61777377	-0.25873517	-1.0490637	-0.21050272	-0.31121243	-0.3190001	-0.077239902	-0.039111223	0.0015600724	2.3209976e-08	-1.7414401e-05	-2.3715209e-07	3.2867807e-05	-8.7046477e-05	-1.2362102	0.00012984131	-9.332311e-05	-6.8331494e-05	3.8416701e-06	-7.2006622e-06	0.51726125	0.00016012496	-1.0439274e-05	2	2	0	0	-110.49899	R0:S0:1	1.2940969	-70.4	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	self-energy	boucle_tempo_mu_up_down.py	2023-10-09@15:06
2x2_2C_8b_C2v_L	4.0600842	0	0	10	0	-1.6762592	-5.7113847	-5.7935028	0.9638384	-5.1777826	-0.76119852	-0.76138296	-5.321941	0	2.5	11.055	1.1347964e-05	-5.2186826e-06	6.121155e-06	1.1821709e-05	6.2249295e-05	-0.00015837044	-0.25652922	-1.8525156e-05	0.78527493	0.089314415	2.7467551	2.7103459	1.1177069	-1.2568536	0.19925459	-0.55132624	-0.0045625451	2.570504	9.9772808e-06	-4.1745077e-05	-0.00011117667	-2.1442144e-05	2.954075	-0.0072347607	0.10470846	0.78653568	0.72998383	2.5942685	2.913219	1.4383165	0.55367946	-0.19930514	2.5704799	0.0080972002	7.6925391e-08	1.8011251e-05	-1.7541586e-05	3.2540383e-05	0.0040986505	2.9540872	2.3	1	0.2	-1.7449533e-05	1.430808e-05	-7.6342981e-06	1.0150144e-05	-1.5262826e-05	-0.25650257	-0.00013261124	-7.5058809e-05	6.3398895e-08	0.19443828	0.42974333	1.2369081	1.6666514	-0.65915686	-0.24411785	0.10634924	0.31466302	1.8509307	1.5654064	1.8862113	0.041931688	1.9853139	1.9801204	1.9801197	1.4234031	1.3017608	-7.4948608e-06	6.6971475e-06	-8.5144488e-06	-1.3535306e-05	-4.8510107e-05	0.00026901016	0.50389867	1.4103387e-05	-0.57784655	-0.16078492	-0.93237237	-0.33944887	-0.60080503	-0.071866628	0.078163865	0.32323623	0.0019823778	-0.038633612	-1.9055329e-05	4.9535818e-06	0.00017685128	-7.8369046e-08	-1.2569831	0.00011034882	-0.1619886	-0.57591567	-0.27014818	-1.0566428	-0.21745525	-0.3416441	-0.32506099	-0.077572154	-0.038613471	-0.0035210044	-1.2697074e-06	-3.109935e-05	1.5391511e-06	-4.8871374e-05	-6.4245041e-05	-1.2570192	1.5183711e-05	-6.2762405e-06	1.1108224e-05	-1.0425816e-05	1.3194744e-05	0.50388388	0.00020742244	5.409078e-05	2	2	0	0	-106.05209	R0:S0:1	1.3017608	-68.44	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	self-energy	boucle_tempo_mu_up_down.py	2023-10-09@15:10
2x2_2C_8b_C2v_L	4.0661422	0	0	10	0	-2.3890201	-5.884511	-5.9613321	0.68237207	-5.2719919	-0.60662782	-0.60736813	-6.2196642	0	2.5	11.305	1.088325e-05	-2.7386768e-06	1.2370792e-05	1.1509257e-05	4.6587458e-05	-7.7640184e-05	-0.28285659	2.5237608e-06	0.96043407	0.12108014	2.6496707	2.6542903	1.0970823	-1.3140047	0.18801134	-0.54356978	-0.0019982267	2.5481656	-6.8805754e-06	-4.3095124e-05	-1.3415489e-05	2.4494056e-06	3.1319664	0.0091518359	0.14408912	0.96168247	0.72107853	2.5538038	2.8852695	1.3050887	0.54468995	-0.18830137	2.5481193	-0.009420279	1.7036496e-06	8.4387939e-06	-2.0654898e-06	3.7312622e-05	0.0019908019	3.1320071	2.3	1	0.2	-1.0646422e-06	1.2438646e-05	-1.4480317e-05	-4.5528596e-06	-1.1133981e-05	-0.28262198	-0.00014192963	-4.6609529e-05	-2.2233996e-07	0.1964298	0.42955211	1.2369404	1.6664925	-0.65841977	-0.24384821	0.10621758	0.30712231	1.8294814	1.5772318	1.8933242	0.039635221	1.9849602	1.9789194	1.9788865	1.4572531	1.29398	-5.9402965e-06	3.55252e-06	-1.7262275e-05	-1.8942576e-05	-3.3999434e-05	8.434234e-05	0.51746328	9.4435936e-06	-0.62339981	-0.17039397	-0.91382293	-0.32842006	-0.59598758	-0.059053727	0.077590084	0.31786664	0.00090528717	-0.039122708	2.0602979e-05	3.360986e-06	2.3249418e-05	-9.4727659e-07	-1.2357784	-0.00015182883	-0.17203528	-0.62038829	-0.25863101	-1.0502217	-0.20987645	-0.30250083	-0.31886377	-0.077266672	-0.039103676	0.0042627473	-2.7783116e-06	-1.0083994e-05	1.47482e-06	-8.5453521e-05	-3.2086145e-05	-1.2357971	2.0203572e-06	-4.4509377e-06	1.7554546e-05	4.8191963e-06	1.463027e-05	0.5170582	0.00025165943	3.008364e-05	2	2	0	0	-110.60029	R0:S0:1	1.29398	-70.44	uncorrelated	2	8eae08f	v2.2.3	YY	5	sharp_wc_2.0_b_50	self-energy	boucle_tempo_mu_up_down.py	2023-10-09@15:15
