2x2_2C_8b_C2v_L	6.5	1.5	0.092118373	-2.1957602	-2.7381036	0.24894063	-2.7380656	0.24893761	0.29628048	-2.7779187	9.62	-0.0041921372	0.02407473	-0.025964756	0.0093092537	0.025964484	-0.0093092969	0.013099567	-0.040230483	1e-09	1e-09	1e-09	0.98989726	1.349613e-05	0.0053354582	1.5888146	6.0520137e-05	0.44601292	5.9741049e-05	0.00011721273	1.9999981	1.989897	0.020732435	-0.4119345	0.22071162	-0.04387573	-0.82511537	0.043376734	-0.06116032	2.4875964e-05	0.0024819605	1.3496022e-05	0.0053178416	0.64607103	6.0517967e-05	0.66608041	5.9738942e-05	0.00011720458	3.2290428e-06	0.002482161	7.9784476	7.9067922	1.7530657	7.969305	6.0539374	7.8894192	7.9979515	0.00056430343	-62.011714	R0:N12:S0:1	-64.96	uncorrelated	b7fd39a	v1.0.3	 1.41e-05	 0.00e+00	 1.00e+06	2022-07-05@09:25
model	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	distance	diff_param	diff_hybrid	time
2x2_2C_8b_C2v_L	6.5	1.5	0.092118373	-2.1957602	-2.7381036	0.24894063	-2.7380656	0.24893761	0.29628048	-2.7779187	9.62	-0.0041921372	0.02407473	-0.025964756	0.0093092537	0.025964484	-0.0093092969	0.013099567	-0.040230483	1e-09	1e-09	1e-09	0.98989726	1.349613e-05	0.0053354582	1.5888146	6.0520137e-05	0.44601292	5.9741049e-05	0.00011721273	1.9999981	1.989897	0.020732435	-0.4119345	0.22071162	-0.04387573	-0.82511537	0.043376734	-0.06116032	2.4875964e-05	0.0024819605	1.3496022e-05	0.0053178416	0.64607103	6.0517967e-05	0.66608041	5.9738942e-05	0.00011720458	3.2289998e-06	0.002482161	7.9784476	7.9067922	1.7530657	7.969305	6.0539374	7.8894192	7.9979515	0.00056430343	-62.011714	R0:N12:S0:1	-64.96	uncorrelated	b7fd39a	v1.0.3	 1.41e-05	 0.00e+00	 1.00e+06	2022-07-05@09:26
model	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	distance	diff_param	diff_hybrid	time
2x2_2C_8b_C2v_L	6.5	1.5	0.092118373	-2.1957602	-2.7381036	0.24894063	-2.7380656	0.24893761	0.29628048	-2.7779187	9.62	-0.0041921372	0.02407473	-0.025964756	0.0093092537	0.025964484	-0.0093092969	0.013099567	-0.040230483	1e-09	1e-09	1e-09	0.98989726	1.349613e-05	0.0053354582	1.5888146	6.0520137e-05	0.44601292	5.9741049e-05	0.00011721273	1.9999981	1.989897	0.020732435	-0.4119345	0.22071162	-0.04387573	-0.82511537	0.043376734	-0.06116032	2.4875964e-05	0.0024819604	1.3496022e-05	0.0053178416	0.64607103	6.0517967e-05	0.66608041	5.9738942e-05	0.00011720458	3.2288585e-06	0.0024821608	7.9784476	7.9067922	1.7530657	7.969305	6.0539374	7.8894192	7.9979515	0.00056430343	-62.011714	R0:N12:S0:1	-64.96	uncorrelated	b7fd39a	v1.0.3	 1.41e-05	 0.00e+00	 1.00e+06	2022-07-05@09:26
model	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	distance	diff_param	diff_hybrid	time
2x2_2C_8b_C2v_L	6.5	1.5	0.092118373	-2.1957602	-2.7381036	0.24894063	-2.7380656	0.24893761	0.29628048	-2.7779187	9.62	-0.0041921372	0.02407473	-0.025964756	0.0093092537	0.025964484	-0.0093092969	0.013099567	-0.040230483	1e-09	1e-09	1e-09	0.98989726	1.349613e-05	0.0053354582	1.5888146	6.0520137e-05	0.44601292	5.9741049e-05	0.00011721273	1.9999981	1.989897	0.020732435	-0.4119345	0.22071162	-0.04387573	-0.82511537	0.043376734	-0.06116032	2.4875964e-05	0.0024819605	1.3496022e-05	0.0053178416	0.64607103	6.0517967e-05	0.66608041	5.9738942e-05	0.00011720458	3.2290442e-06	0.002482161	7.9784476	7.9067922	1.7530657	7.969305	6.0539374	7.8894192	7.9979515	0.00056430343	-62.011714	R0:N12:S0:1	-64.96	uncorrelated	b7fd39a	v1.0.3	 1.41e-05	 0.00e+00	 1.00e+06	2022-07-05@09:26
model	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	distance	diff_param	diff_hybrid	time
2x2_2C_8b_C2v_L	6.5	1.5	0.092118373	-2.1957602	-2.7381036	0.24894063	-2.7380656	0.24893761	0.29628048	-2.7779187	9.62	-0.0041921372	0.02407473	-0.025964756	0.0093092537	0.025964484	-0.0093092969	0.013099567	-0.040230483	1e-09	1e-09	1e-09	0.98989726	1.349613e-05	0.0053354582	1.5888146	6.0520137e-05	0.44601292	5.9741049e-05	0.00011721273	1.9999981	1.989897	0.020732435	-0.4119345	0.22071162	-0.04387573	-0.82511537	0.043376734	-0.06116032	2.4875964e-05	0.0024819604	1.3496022e-05	0.0053178416	0.64607103	6.0517967e-05	0.66608041	5.9738942e-05	0.00011720458	3.2288585e-06	0.0024821608	7.9784476	7.9067922	1.7530657	7.969305	6.0539374	7.8894192	7.9979515	0.00056430343	-62.011714	R0:N12:S0:1	-64.96	uncorrelated	b7fd39a	v1.0.3	 1.41e-05	 0.00e+00	 1.00e+06	2022-07-05@09:26
model	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	distance	diff_param	diff_hybrid	time
2x2_2C_8b_C2v_L	6.5	1.5	0.092118373	-2.1957602	-2.7381036	0.24894063	-2.7380656	0.24893761	0.29628048	-2.7779187	9.62	-0.0041921372	0.02407473	-0.025964756	0.0093092537	0.025964484	-0.0093092969	0.013099567	-0.040230483	1e-09	1e-09	1e-09	0.98989726	1.349613e-05	0.0053354582	1.5888146	6.0520137e-05	0.44601292	5.9741049e-05	0.00011721273	1.9999981	1.989897	0.020732435	-0.4119345	0.22071162	-0.04387573	-0.82511537	0.043376734	-0.06116032	2.4875964e-05	0.0024819604	1.3496022e-05	0.0053178416	0.64607103	6.0517967e-05	0.66608041	5.9738942e-05	0.00011720458	3.2288585e-06	0.0024821608	7.9784476	7.9067922	1.7530657	7.969305	6.0539374	7.8894192	7.9979515	0.00056430343	-62.011714	R0:N12:S0:1	-64.96	uncorrelated	b7fd39a	v1.0.3	 1.41e-05	 0.00e+00	 1.00e+06	2022-07-05@09:26
model	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	distance	diff_param	diff_hybrid	time
2x2_2C_8b_C2v_L	6.5	1.5	0.092118373	-2.1957602	-2.7381036	0.24894063	-2.7380656	0.24893761	0.29628048	-2.7779187	9.62	-0.0041921372	0.02407473	-0.025964756	0.0093092537	0.025964484	-0.0093092969	0.013099567	-0.040230483	1e-09	1e-09	1e-09	0.98989726	1.349613e-05	0.0053354582	1.5888146	6.0520137e-05	0.44601292	5.9741049e-05	0.00011721273	1.9999981	1.989897	0.020732435	-0.4119345	0.22071162	-0.04387573	-0.82511537	0.043376734	-0.06116032	2.4875964e-05	0.0024819604	1.3496022e-05	0.0053178416	0.64607103	6.0517967e-05	0.66608041	5.9738942e-05	0.00011720458	3.2288585e-06	0.0024821608	7.9784476	7.9067922	1.7530657	7.969305	6.0539374	7.8894192	7.9979515	0.00056430343	-62.011714	R0:N12:S0:1	-64.96	uncorrelated	b7fd39a	v1.0.3	 1.41e-05	 0.00e+00	 1.00e+06	2022-07-05@09:26
2x2_2C_8b_C2v_L	6.9444444	1.6567778	0.092118373	-2.1957602	-2.7381036	0.24894063	-2.7380656	0.24893761	0.29628048	-2.7779187	9.62	-0.0041921372	0.02407473	-0.025964756	0.0093092537	0.025964484	-0.0093092969	0.013099567	-0.040230483	0.21451111	0.11111111	0.031344445	0.61368156	1.4664583e-05	0.01515327	1.9618957	5.8901554e-05	1.9618185	5.8893192e-05	3.6264068e-05	1.6062686	1.6136738	0.020408326	-0.62810187	0.33068394	-0.039242592	-0.331218	0.039237221	-0.019902615	2.6889917	0.023433542	1.466445e-05	0.015004194	0.044535317	5.8899533e-05	0.044627199	5.889117e-05	3.6263735e-05	0.33489835	0.023435771	7.8654678	7.6855621	1.2825837	7.2747858	1.2843609	7.2739205	3.4033229	3.6020195	-60.427798	R0:N12:S0:1	-63.705778	uncorrelated	b7fd39a	v1.0.3	 2.56e-02	 4.91e-02	 1.00e+06	2022-07-05@09:26
2x2_2C_8b_C2v_L	7.1666667	1.6567778	0.092118373	-2.1957602	-2.7381036	0.24894063	-2.7380656	0.24893761	0.29628048	-2.7779187	9.62	-0.0041921372	0.02407473	-0.025964756	0.0093092537	0.025964484	-0.0093092969	0.013099567	-0.040230483	0.21451111	0.11111111	0.031344445	0.51154633	1.6007604e-05	0.047115235	1.9925596	6.0527958e-05	1.9925559	6.0525399e-05	1.4910458e-05	1.9214624	1.5115387	0.020777021	-1.0571538	0.17647703	-0.037956597	-0.17654373	0.037954934	-0.010271642	1.3115523	0.0084215406	1.6007445e-05	0.045677443	0.0075998475	6.0525898e-05	0.0076036524	6.0523339e-05	1.4910683e-05	0.076543256	0.0084234861	7.7742594	7.2487887	1.1677242	6.9453309	1.1680434	6.94506	2.5189173	5.2517727	-59.940659	R0:N12:S0:1	-63.705778	uncorrelated	b7fd39a	v1.0.3	 2.68e-02	 4.91e-02	 1.00e+06	2022-07-05@09:26
2x2_2C_8b_C2v_L	7.0555556	1.6567778	0.092118373	-2.1957602	-2.7381036	0.24894063	-2.7380656	0.24893761	0.29628048	-2.7779187	9.62	-0.0041921372	0.02407473	-0.025964756	0.0093092537	0.025964484	-0.0093092969	0.013099567	-0.040230483	0.21451111	0.11111111	0.031344445	0.54117711	1.5126207e-05	0.024235523	1.9852883	5.8508848e-05	1.9852759	5.8504752e-05	1.9400526e-05	1.8403713	1.5411694	0.020406454	-0.77186995	0.23266192	-0.037992443	-0.23281404	0.037989805	-0.012314699	1.8401086	0.012202383	1.5126065e-05	0.023853756	0.01545981	5.8506902e-05	0.015473007	5.8502807e-05	1.9400639e-05	0.15080871	0.012204343	7.8213871	7.5441858	1.1557123	7.0724666	1.1563022	7.0720394	2.6917208	4.8214898	-60.173949	R0:N12:S0:1	-63.705778	uncorrelated	b7fd39a	v1.0.3	 2.58e-02	 4.91e-02	 1.00e+06	2022-07-05@09:26
2x2_2C_8b_C2v_L	7.2777778	1.6567778	0.092118373	-2.1957602	-2.7381036	0.24894063	-2.7380656	0.24893761	0.29628048	-2.7779187	9.62	-0.0041921372	0.02407473	-0.025964756	0.0093092537	0.025964484	-0.0093092969	0.013099567	-0.040230483	0.21451111	0.11111111	0.031344445	0.4825961	1.6536893e-05	0.12367506	1.9953273	6.2203695e-05	1.9953257	6.2201878e-05	1.4565855e-05	1.9551627	1.4825884	0.020672447	-1.6607396	0.15001934	-0.037666571	-0.15005646	0.037665379	-0.010106706	0.98741067	0.010412225	1.6536724e-05	0.11399724	0.0047220007	6.220152e-05	0.004723581	6.2199703e-05	1.4566175e-05	0.044222722	0.01041429	7.58665	6.3051266	1.2776999	6.7876303	1.277914	6.7874352	2.5587083	5.3259712	-59.719064	R0:N12:S0:1	-63.705778	uncorrelated	b7fd39a	v1.0.3	 2.80e-02	 4.91e-02	 1.00e+06	2022-07-05@09:26
2x2_2C_8b_C2v_L	7.3888889	1.6567778	0.092118373	-2.1957602	-2.7381036	0.24894063	-2.7380656	0.24893761	0.29628048	-2.7779187	9.62	-0.0041921372	0.02407473	-0.025964756	0.0093092537	0.025964484	-0.0093092969	0.013099567	-0.040230483	0.21451111	0.11111111	0.031344445	0.37479826	1.3148786e-05	0.53608074	1.9960037	5.5026411e-05	1.9960028	5.5025127e-05	1.3300456e-05	1.972616	1.3747901	0.016416562	-2.9317855	0.16394702	-0.03310528	-0.16397106	0.033104443	-0.010253457	0.74942141	0.025787728	1.3148687e-05	0.37896009	0.0040107687	5.502463e-05	0.0040116223	5.5023345e-05	1.3300766e-05	0.027157484	0.025789932	6.5027447	3.0377012	1.725017	6.3119801	1.725161	6.3118433	2.8693916	5.0707462	-59.521907	R0:N12:S0:1	-63.705778	uncorrelated	b7fd39a	v1.0.3	 2.72e-02	 4.91e-02	 1.00e+06	2022-07-05@09:26
2x2_2C_8b_C2v_L	6.8333333	1.6567778	0.092118373	-2.1957602	-2.7381036	0.24894063	-2.7380656	0.24893761	0.29628048	-2.7779187	9.62	-0.0041921372	0.02407473	-0.025964756	0.0093092537	0.025964484	-0.0093092969	0.013099567	-0.040230483	0.21451111	0.11111111	0.031344445	0.79758113	1.5188093e-05	0.011401797	1.7307119	6.2929401e-05	1.7212826	6.2770393e-05	9.0282831e-05	1.3460637	1.7975772	0.021434409	-0.5759498	0.74485552	-0.042284602	-0.76951105	0.042183533	-0.044556693	2.3606414	0.031416324	1.5187951e-05	0.011318431	0.38426115	6.2927049e-05	0.39521775	6.2768056e-05	9.0278658e-05	0.57994437	0.031418424	7.9507019	7.8042567	2.4508973	7.4793063	2.5128627	7.4632473	5.8658404	3.8693113	-60.73592	R0:N12:S0:1	-63.705778	uncorrelated	b7fd39a	v1.0.3	 2.75e-02	 4.91e-02	 1.00e+06	2022-07-05@09:26
2x2_2C_8b_C2v_L	7.1111111	1.6567778	0.092118373	-2.1957602	-2.7381036	0.24894063	-2.7380656	0.24893761	0.29628048	-2.7779187	9.62	-0.0041921372	0.02407473	-0.025964756	0.0093092537	0.025964484	-0.0093092969	0.013099567	-0.040230483	0.21451111	0.11111111	0.031344445	0.52418761	1.5551367e-05	0.032855958	1.9898407	5.9395884e-05	1.9898343	5.9392711e-05	1.6350794e-05	1.8905986	1.5241799	0.020586949	-0.89060159	0.20010897	-0.037921998	-0.20020601	0.037919947	-0.010936268	1.5407347	0.0095961796	1.5551216e-05	0.032154852	0.010484006	5.9393892e-05	0.01049069	5.9390719e-05	1.6350971e-05	0.10540797	0.0095981169	7.802999	7.431532	1.150138	7.0066238	1.1505557	7.0062906	2.5698968	5.0996369	-60.055698	R0:N12:S0:1	-63.705778	uncorrelated	b7fd39a	v1.0.3	 2.62e-02	 4.91e-02	 1.00e+06	2022-07-05@09:26
2x2_2C_8b_C2v_L	7.2222222	1.6567778	0.092118373	-2.1957602	-2.7381036	0.24894063	-2.7380656	0.24893761	0.29628048	-2.7779187	9.62	-0.0041921372	0.02407473	-0.025964756	0.0093092537	0.025964484	-0.0093092969	0.013099567	-0.040230483	0.21451111	0.11111111	0.031344445	0.49930484	1.6401316e-05	0.07266329	1.9942557	6.1613501e-05	1.9942534	6.1611371e-05	1.4450906e-05	1.9414846	1.4992972	0.020874438	-1.2980555	0.16000703	-0.03794416	-0.16005562	0.037942769	-0.010046325	1.1323374	0.0085491223	1.6401149e-05	0.069266867	0.0058302316	6.1611371e-05	0.005832598	6.1609241e-05	1.4451179e-05	0.057439904	0.0085511054	7.7164513	6.9247654	1.2073952	6.8774248	1.2076522	6.8771974	2.5166512	5.3214384	-59.828313	R0:N12:S0:1	-63.705778	uncorrelated	b7fd39a	v1.0.3	 2.75e-02	 4.91e-02	 1.00e+06	2022-07-05@09:26
2x2_2C_8b_C2v_L	7	1.6567778	0.092118373	-2.1957602	-2.7381036	0.24894063	-2.7380656	0.24893761	0.29628048	-2.7779187	9.62	-0.0041921372	0.02407473	-0.025964756	0.0093092537	0.025964484	-0.0093092969	0.013099567	-0.040230483	0.21451111	0.11111111	0.031344445	0.56804573	1.4803433e-05	0.018739568	1.9772279	5.8196045e-05	1.9772001	5.819046e-05	2.5286939e-05	1.7545244	1.5680379	0.020315896	-0.68671716	0.27602182	-0.038349402	-0.27628555	0.038345811	-0.014959699	2.2287451	0.016723203	1.4803297e-05	0.018511359	0.024783091	5.8194099e-05	0.024813779	5.8188515e-05	2.528693e-05	0.22367185	0.016725243	7.8397395	7.6222304	1.193468	7.1562163	1.1944023	7.1556364	2.9358608	4.3416535	-60.296944	R0:N12:S0:1	-63.705778	uncorrelated	b7fd39a	v1.0.3	 2.55e-02	 4.91e-02	 1.00e+06	2022-07-05@09:26
2x2_2C_8b_C2v_L	7.4444444	1.6567778	0.092118373	-2.1957602	-2.7381036	0.24894063	-2.7380656	0.24893761	0.29628048	-2.7779187	9.62	-0.0041921372	0.02407473	-0.025964756	0.0093092537	0.025964484	-0.0093092969	0.013099567	-0.040230483	0.21451111	0.11111111	0.031344445	0.21133783	7.0623599e-06	1.1852418	1.9950338	3.5541705e-05	1.9950331	3.5540976e-05	9.7144279e-06	1.9792811	1.2113306	0.009906021	-3.042144	0.22474729	-0.02332006	-0.22476695	0.023319592	-0.010078303	0.62195403	0.032568937	7.0623365e-06	0.49323979	0.0049689088	3.5540965e-05	0.0049696255	3.5540236e-05	9.7145505e-06	0.020587966	0.032570169	5.1416263	2.1345905	2.5693917	5.4542157	2.5694731	5.4541371	3.3310898	4.6345154	-59.455278	R0:N12:S0:1	-63.705778	uncorrelated	b7fd39a	v1.0.3	 2.40e-02	 4.91e-02	 1.00e+06	2022-07-05@09:26
2x2_2C_8b_C2v_L	7.3333333	1.6567778	0.092118373	-2.1957602	-2.7381036	0.24894063	-2.7380656	0.24893761	0.29628048	-2.7779187	9.62	-0.0041921372	0.02407473	-0.025964756	0.0093092537	0.025964484	-0.0093092969	0.013099567	-0.040230483	0.21451111	0.11111111	0.031344445	0.45074238	1.589753e-05	0.2400238	1.995939	6.1183429e-05	1.9959379	6.1181862e-05	1.4663391e-05	1.9650084	1.4507345	0.019636513	-2.2149284	0.14820087	-0.036601554	-0.14823034	0.036600525	-0.010287149	0.86429392	0.015431203	1.5897377e-05	0.20506665	0.0040895742	6.1181299e-05	0.0040906975	6.1179732e-05	1.4663744e-05	0.034624547	0.015433405	7.2724578	5.0775293	1.4103711	6.6400358	1.4105516	6.6398676	2.6584891	5.2588634	-59.614906	R0:N12:S0:1	-63.705778	uncorrelated	b7fd39a	v1.0.3	 2.82e-02	 4.91e-02	 1.00e+06	2022-07-05@09:26
2x2_2C_8b_C2v_L	6.8888889	1.6567778	0.092118373	-2.1957602	-2.7381036	0.24894063	-2.7380656	0.24893761	0.29628048	-2.7779187	9.62	-0.0041921372	0.02407473	-0.025964756	0.0093092537	0.025964484	-0.0093092969	0.013099567	-0.040230483	0.21451111	0.11111111	0.031344445	0.68778481	1.478167e-05	0.0128321	1.925859	6.0865082e-05	1.9255192	6.0848567e-05	5.5414101e-05	1.3844868	1.6877777	0.020768256	-0.59217291	0.40858006	-0.040803159	-0.41012886	0.04079259	-0.028596518	3.0369833	0.030337574	1.4781535e-05	0.012725509	0.098639574	6.0862889e-05	0.099087775	6.0846376e-05	5.5412849e-05	0.47036189	0.030340096	7.9033221	7.7456875	1.4872318	7.4268946	1.4921472	7.4252007	4.2474657	2.9207915	-60.571829	R0:N12:S0:1	-63.705778	uncorrelated	b7fd39a	v1.0.3	 2.62e-02	 4.91e-02	 1.00e+06	2022-07-05@09:26
2x2_2C_8b_C2v_L	6.9444444	1.6567778	0.092109334	-2.1955043	-2.7379148	0.24946849	-2.7378768	0.24946549	0.29876873	-2.7791735	9.62	0.00041827492	0.082521358	-0.12761289	0.0042886827	0.12761199	-0.0042885695	0.001386966	-0.15969954	0.21451111	0.11111111	0.031344445	0.68144847	1.3665374e-07	0.14617741	1.9326472	1.317766e-05	1.9325849	1.317617e-05	6.043326e-07	1.2630751	1.6813721	-0.0019401175	-1.8950735	0.38075925	-0.018964814	-0.38104682	0.018963308	-0.0031133249	3.1914002	0.03847452	1.3665373e-07	0.13339844	0.088101731	1.3177557e-05	0.088183496	1.3176066e-05	6.0433244e-07	0.51785495	0.038503032	7.4844934	5.9357662	1.3537667	7.443792	1.3546885	7.4434736	4.5299141	2.5074312	-60.94734	R0:N12:S0:1	-63.705778	uncorrelated	b7fd39a	v1.0.3	 2.67e-02	 0.00e+00	 1.60e-02	2022-07-05@09:26
2x2_2C_8b_C2v_L	7.1666667	1.6567778	0.092109324	-2.1955043	-2.7379148	0.24946854	-2.7378768	0.24946553	0.29876888	-2.7791734	9.62	0.00041829876	0.082522969	-0.1276142	0.0042894926	0.12761331	-0.0042893803	0.0013876684	-0.15969983	0.21451111	0.11111111	0.031344445	0.55694435	1.3328395e-07	0.33228694	1.9406175	1.2998627e-05	1.9405874	1.2997149e-05	4.4190108e-07	1.5589673	1.5568786	-0.0018026584	-2.5645251	0.47698438	-0.017850131	-0.4771759	0.017848705	-0.0023583681	2.6924807	0.041287811	1.3328394e-07	0.27166505	0.067577759	1.2998527e-05	0.067612481	1.2997049e-05	4.4190103e-07	0.36981202	0.041307607	6.9830566	4.2272035	1.6198341	7.0250672	1.6204005	7.0247789	3.8769211	3.347112	-60.394997	R0:N12:S0:1	-63.705778	uncorrelated	b7fd39a	v1.0.3	 2.75e-02	 0.00e+00	 1.60e-02	2022-07-05@09:26
2x2_2C_8b_C2v_L	7.0555556	1.6567778	0.092109312	-2.1955043	-2.7379148	0.24946846	-2.7378768	0.24946546	0.2987687	-2.7791735	9.62	0.00041831404	0.082521548	-0.127613	0.0042887221	0.1276121	-0.004288613	0.0013869975	-0.15969968	0.21451111	0.11111111	0.031344445	0.62242883	1.3730064e-07	0.21348193	1.9367797	1.3197185e-05	1.936736	1.3195696e-05	5.193281e-07	1.4235494	1.6223565	-0.0018983069	-2.1909198	0.42830012	-0.018532569	-0.42853907	0.018531088	-0.0027068407	2.9737914	0.039527953	1.3730062e-07	0.18705777	0.076899368	1.3197082e-05	0.076953006	1.3195593e-05	5.19328e-07	0.44884926	0.03955215	7.296074	5.2376944	1.4880448	7.2560275	1.4887826	7.2557156	4.1496271	2.9249885	-60.657438	R0:N12:S0:1	-63.705778	uncorrelated	b7fd39a	v1.0.3	 2.72e-02	 0.00e+00	 1.60e-02	2022-07-05@09:27
2x2_2C_8b_C2v_L	7.2777778	1.6567778	0.092109318	-2.1955043	-2.7379148	0.2494686	-2.7378768	0.2494656	0.29876905	-2.7791734	9.62	0.00041828774	0.082524495	-0.12761545	0.0042902099	0.12761455	-0.0042900945	0.0013883163	-0.15969998	0.21451111	0.11111111	0.031344445	0.47520264	1.1994417e-07	0.54879409	1.9412687	1.2246371e-05	1.9412483	1.2244997e-05	3.7281605e-07	1.6680755	1.4751471	-0.0016078236	-2.9614906	0.55073493	-0.01658996	-0.55088186	0.016588677	-0.0020785489	2.3730448	0.04507	1.1994417e-07	0.39615389	0.063049596	1.2246281e-05	0.063071837	1.2244907e-05	3.7281602e-07	0.29305195	0.045084043	6.4612249	2.9681145	1.8275911	6.6964028	1.827994	6.6961586	3.7483764	3.6631328	-60.164756	R0:N12:S0:1	-63.705778	uncorrelated	b7fd39a	v1.0.3	 2.74e-02	 0.00e+00	 1.60e-02	2022-07-05@09:27
