CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_ave	version	
10	Broyden	0	0.001880059688	-87.43300323	-129.6	9.34137547	YY	11.5	0.3451153238	self-energy/D	sharp_wc_2_b_50	4	2	1.22693239	-3.317498337	1.960938286	0.2437132942	0.01967051145	-3.754513824	1.672060419	0.3663057253	0.04007593292	-3.752936815	1.672050776	0.365396721	0.04011313442	-0.4922723186	1.992687281	-3.206442868	1.248064201	a248bdd	2x2_2C_8b_C2v_L	12.1	1.335187682	2	1.660808933	0.9999999998661375	0.9999999999999998	-0.005285444858	0.01022613209	-0.01624314956	0.01755276119	0.00017236397	-0.01734893033	0.003662219593	-0.03191849848	0.001422862744	0.01353179039	0.007007827332	-0.04371389754	-0.3446218886	0.3142993069	-0.0002995591098	-0.001260206795	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	1.083919885	-0.4059277333	0.1205046307	-0.5991926729	-1.689586089	1.89888676	0.2050778225	-0.6249917327	-1.689116885	1.898752107	-0.2048149612	0.6245100958	0.001977488207	-0.009397341813	-2.196962725	3.361629437	2024-11-01@00:35	2.125	-0.6745121256	1	6.981395657e-16	-0.2648562676	-0.75	-1.600835659e-16	0.1276576054	v2.7.1	
4	Broyden	0	-2.13366605e-05	-465.741879	-177.6	0.2947988264	YY	11.5	0.517719565	self-energy/D	sharp_wc_2_b_50	1	2	1.277292098	-31.09089282	1.815373914	42.30851943	0.00894716473	83.70360923	0.1334488326	-61.81959261	1.875039986	96.88084622	0.1628938795	-54.12336574	1.949179014	60.42153204	0.06966993784	-24.79082911	1.49346875	a248bdd	2x2_2C_8b_C2v_L	12.1	1.478847464	2	1.769296986	0.9999999999180134	0.9999999999999998	5.563192857	-2.251890825	-7.206288293	0.16588338	10.6258754	-0.1871603569	-8.540241893	1.65341016	-5.375550863	0.07144507283	-3.751648519	0.8458143216	4.000944679	-0.6735963209	2.251180741	-0.1805845173	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	0.2244440996	-0.01938005787	-0.2323321803	0.0579330554	12.52902382	-1.807982616	-11.52079434	0.2674402227	-16.15523496	2.083543652	-12.94752707	0.2750009374	11.79816195	-0.743052174	8.628254721	-3.061374143	2024-11-01@00:48	2.125	-0.4770696994	1	-5.005502198e-16	-0.1652527118	0	0.06858601489	v2.7.1	
19	Broyden	0	0.001509640696	-106.9036662	-161.6	3.569518926	YY	11.5	0.2186053608	self-energy/D	sharp_wc_2_b_50	2	2	1.267565965	5.090135295	0.03679842346	-4.882985034	1.990086864	-6.644869184	1.806706581	0.4010242483	0.006308165288	-6.517603886	1.804798708	0.341986497	0.00569973742	-0.5748748194	1.996624526	-6.674195267	1.571598687	a248bdd	2x2_2C_8b_C2v_L	12.1	1.211682799	2	1.666961374	0.9999999999049456	0.9999999999999998	-1.006168158	0.5108224236	0.1109900151	-0.1307558519	-0.0009305298906	-0.007625531702	0.002735402362	-0.02878800968	-0.0004447586952	-0.008115564922	0.002032206818	-0.02630461697	-0.2910134964	0.1939067047	-0.0002765954064	0.0003489965678	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	-0.05586823509	0.06460473869	0.4878700468	-0.2552015288	-1.852755661	1.576520172	0.1893690962	-0.2833697543	1.831589045	-1.58199329	-0.1781757419	0.269166599	0.000225564372	-0.001213662407	-2.491012738	2.70965727	2024-11-01@01:06	2.125	-0.5569066815	1	-1.125605249e-17	-0.1618655904	0	0.07161873311	v2.7.1	
13	Broyden	0	0.004775507042	-99.05688391	-145.6	6.906282062	YY	11.5	0.240660672	self-energy/D	sharp_wc_2_b_50	3	2	1.254732435	4.21792647	0.04630265918	-3.837070158	1.999636839	-5.660172966	1.7764962	-0.4668430242	1.990565722	-4.415873303	1.933953887	13.63802734	0.1695875362	-0.5890918022	1.995778379	-5.365147837	1.46560434	a248bdd	2x2_2C_8b_C2v_L	12.1	1.227647272	2	1.666974965	0.9999999998889522	0.9999999999999998	-1.086733294	0.5294629273	-0.04719893804	0.06838804309	0.001195208904	0.03010499645	0.2083045968	-0.3391316562	1.124010858	-0.881520658	-3.295141462	1.559785197	-0.3133935882	0.2245022772	-0.0002860372732	0.005515576616	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	0.002119948029	-0.0006964754101	0.05890218043	-0.0306886785	1.820159038	-1.612363984	-0.008606153933	0.08517616726	0.2445608448	-0.3187238638	-0.2413811567	0.09233975181	0.001051213943	-0.003899972521	-2.395977524	2.960518282	2024-11-01@01:18	2.125	-0.5962646958	1	-8.873010643e-17	-0.195040805	0	0.08558150328	v2.7.1	
9	Broyden	0	0.0003630146448	-93.84568085	-129.6	10.17941405	YY	11.5	0.3020624393	self-energy/D	sharp_wc_2_b_50	4	2	1.242248587	-0.2654103768	1.991906681	-3.737366148	1.95521597	-4.592305737	1.724843707	0.4457226585	0.01643487833	-4.61264307	1.725432531	0.443675705	0.01666220206	-0.5615684383	1.995658782	-4.251422167	1.374084356	a248bdd	2x2_2C_8b_C2v_L	12.1	1.293745368	2	1.665206482	0.9999999999159968	0.9999999999999999	-0.09989346162	0.3883239439	7.900414012e-05	2.360179786e-06	0.0002481197887	-0.00337881249	-0.0004252856329	0.005013006692	-0.001623912844	-0.0004532917954	0.004053433157	-0.01901331442	0.2852968386	-0.2298529917	0.0001189909937	0.000176884393	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	-0.0001289349221	0.0001192826572	-1.130629662	0.4813711782	-1.763751408	1.787871637	-0.1900954559	0.4291571981	1.767725352	-1.786716481	-0.1906526421	0.4314182283	0.0002165396615	-0.0009292897077	-2.321203986	3.16013695	2024-11-01@01:28	2.125	-0.6345728708	1	-2.130060247e-16	-0.2273889803	0	0.09910094335	v2.7.1	
6	Broyden	0	-0.000807300746	-421.5154982	-193.584	-3.402486779	YY	11.5	0.5320451736	self-energy/D	sharp_wc_2_b_50	0.001	2	1.285799859	-26.25267632	1.859762181	41.77626998	0.01426587651	84.95881216	0.007284451718	-63.05451607	1.995171905	97.44977879	0.067627995	-54.7106988	1.891608657	60.72228985	0.05083217191	-24.90234125	1.648126702	a248bdd	2x2_2C_8b_C2v_L	12.1	1.511208276	2	1.720227433	0.9999999998753009	1.0	-4.013727964	1.977316074	5.755797068	-0.1169382387	-0.9577970717	0.01040685497	-0.3634614032	0.09170260448	-10.04432103	0.1286806898	6.867171053	-1.619589228	3.994012924	-0.7256533796	-2.148327965	0.1556317302	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	1.437410256	-0.03770102673	-1.592520721	0.5131707452	-2.764203913	0.457547172	-5.388931096	0.1109182512	-9.86364691	1.317297439	8.102680861	-0.188464615	8.931784093	-0.5360534369	-6.823412451	2.672415942	2024-11-01@01:36	2.125	-0.4909635326	1	8.046614105e-16	-0.1303708413	0.75	5.151386556e-16	0.05096038446	v2.7.1	
5	Broyden	0	-6.783705462e-05	-130.67593	-161.6	3.995072333	YY	11.5	0.210204935	self-energy/D	sharp_wc_2_b_50	2	2	1.275222528	-5.403099781	1.989295	-5.5912791	1.955629186	-6.625178263	1.816378243	0.3938191417	0.004133669795	-6.343406304	1.809671525	0.3520614225	0.003579412401	-7.508954314	1.999503757	-6.056238017	1.594912846	a248bdd	2x2_2C_8b_C2v_L	12.1	1.205350829	2	1.668454204	0.9999999998803841	1.0	0.2091376641	-0.2238437365	-0.09191167954	0.09678850395	-3.974978964e-05	-0.0003719635255	0.0001403271455	-0.001449629639	0.0001137719927	0.0002702337926	0.0002849712182	-0.002309021219	-0.009173121872	0.003808733384	-0.0002964205209	-7.26490764e-05	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	-0.4670473123	0.258237593	-1.096883967	0.5911068084	1.788554717	-1.541969855	-0.1579368761	0.23186957	1.747849304	-1.570976354	0.1489146753	-0.2158471154	0.09298443438	-0.0909111781	-2.205985185	2.599335902	2024-11-01@01:49	2.125	-0.5272319887	1	2.916454861e-16	-0.1405850747	0.75	3.612740936e-17	0.05626503034	v2.7.1	
8	Broyden	0	0.0001939976459	-122.7940157	-145.6	7.443711674	YY	11.5	0.2420471422	self-energy/D	sharp_wc_2_b_50	3	2	1.265296815	-4.589146107	1.986621591	-4.09754445	1.958293421	-5.593413754	1.782306095	0.3412191391	0.004669516391	-5.595124921	1.78314288	0.2709901874	0.004184469644	-7.995432129	1.997452783	-5.423315633	1.535838533	a248bdd	2x2_2C_8b_C2v_L	12.1	1.236811869	2	1.667718999	0.9999999998674055	0.9999999999999996	0.03017201939	-0.0385040564	-0.01675560772	0.02273738343	0.000554860098	0.0003814010464	-0.002462806569	0.01445973152	-0.0002034990073	-0.001406894663	5.019179073e-05	0.001879602863	0.06683877652	-0.02776691079	-0.004966555541	0.002322756711	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	0.5731588384	-0.3060721517	0.9383801412	-0.5415135192	1.738934126	-1.648238871	-0.1401460512	0.2400255558	1.737111313	-1.643331999	0.1293577245	-0.2268363441	-0.2263884117	0.2031406622	-2.225676226	2.77011976	2024-11-01@01:57	2.125	-0.5636838228	1	-1.215482577e-16	-0.1659775117	0.75	1.445506085e-16	0.06553655144	v2.7.1	
20	Broyden	0	-0.0006992190488	-114.5716169	-129.6	10.73913003	YY	11.5	0.2532976144	self-energy/D	sharp_wc_2_b_50	4	2	1.251325644	-1.501459872	1.987383764	-5.314227044	1.948822838	-6.025970151	1.772345202	0.8664638821	0.01408661743	-4.711557479	1.970170157	6.530729604	0.2444136865	-3.467141606	1.985832681	-6.87436617	1.499351699	a248bdd	2x2_2C_8b_C2v_L	12.1	1.240383507	2	1.667428228	0.999999999920022	1.0	-0.2388085471	0.5111600104	-0.01223214307	0.01590250443	-0.002226863732	-0.002501091159	-0.005171272104	0.02282722715	-0.770235332	0.6333482258	2.135628387	-1.748449889	0.8529458172	-0.4214200046	0.0008112005237	-0.0009120100105	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	-0.02670025287	0.02300589789	1.361535692	-0.5602119724	1.954258921	-1.644572006	0.2686626721	-0.4334545535	0.2123698964	-0.2298291094	-0.1031420959	0.0700659607	0.001165172159	-0.001582089755	-2.906521271	2.906669575	2024-11-01@02:13	2.125	-0.6035537382	1	1.035727799e-16	-0.2015230344	0.75	9.214733052e-17	0.07797621635	v2.7.1	
5	Broyden	0	-0.0002024656741	-430.4225944	-193.584	-2.81336599	YY	11.5	0.506585086	self-energy/D	sharp_wc_2_b_50	0.001	2	1.29452157	-26.64689914	1.867115528	41.90858929	0.01765142709	84.5560374	0.1229100621	-61.8518404	1.978960789	97.6174855	0.06514907462	-54.99530998	1.904693502	60.90974822	0.04147870079	-25.49638749	1.697145472	a248bdd	2x2_2C_8b_C2v_L	12.1	1.480249955	2	1.760093073	0.9999999999298247	1.0	-4.004099541	1.918791998	5.735119966	-0.1288091236	-1.505375981	0.01233055555	-1.167981648	0.2569731199	-9.591547221	0.1697040342	6.528477481	-1.475574248	3.542798187	-0.6386183785	-1.871532003	0.1616285349	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	1.643071198	-0.03232574551	-1.800509734	0.5863206699	-12.01732651	1.827004735	-11.32155832	0.2549636649	-9.531412691	1.268064212	7.890279538	-0.2010327483	7.989890304	-0.4866985047	-6.340186679	2.499256797	2024-11-01@02:19	2.125	-0.4186156072	1	9.264002437e-17	-0.1108482389	1.5	1.342554435e-16	0.04088214629	v2.7.1	
7	Broyden	0	-5.753679306e-05	-123.4538868	-161.6	4.307646103	YY	11.5	0.1913148985	self-energy/D	sharp_wc_2_b_50	2	2	1.280476655	6.806630446	0.05744051042	-6.435796607	1.992693969	-6.901726994	1.828291175	0.3651816763	0.002791157822	-7.171801308	1.999975586	-5.908634289	1.807619397	7.678853431	0.06694944273	-7.54342671	1.727498422	a248bdd	2x2_2C_8b_C2v_L	12.1	1.186337227	2	1.66914832	0.9999999999272216	1.0	-1.369459386	0.7099864978	0.4299325443	-0.3875903642	-0.0002220570622	-7.054680812e-05	-0.0005303019387	0.00359792203	-0.002909158329	0.001806036361	2.116798875e-05	0.0002836338178	1.068115107	-1.044115678	0.2236107173	-0.08898965918	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	-0.02616759147	0.02298601875	0.0790489168	-0.04282352563	1.776805446	-1.495929318	0.1369893757	-0.1927148577	0.02172468097	-0.01777309651	1.626945232	-1.581994993	-0.4594740712	0.1824494482	-2.1576953	2.142600372	2024-11-01@02:29	2.125	-0.5017789812	1	-1.291590775e-16	-0.1242461805	1.5	1.330414094e-16	0.04363682635	v2.7.1	
6	Broyden	0	1.588046327e-06	-127.4776161	-145.6	7.811138052	YY	11.5	0.2182614767	self-energy/D	sharp_wc_2_b_50	3	2	1.271454598	6.105676234	0.0605787226	-5.600607678	1.99126129	-5.645609731	1.837447158	-5.705234858	1.956703935	-5.804171411	1.996250994	-5.922682828	1.792032688	6.351320701	0.1098940323	-6.943018072	1.714603243	a248bdd	2x2_2C_8b_C2v_L	12.1	1.212573988	2	1.668682622	0.9999999999742286	1.0000000000000002	-1.385573442	0.6969033437	0.4118415651	-0.4322631918	-0.01907503562	0.01413796679	-0.03710633245	0.02790785335	-0.3327158034	0.2423988677	0.01125967402	-0.008376721731	-1.199114357	1.337802753	0.271354637	-0.1169407475	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	0.01004568031	-0.009927845088	-0.03087036586	0.01660057205	1.496492052	-1.425195497	-0.7789996147	0.7352118868	0.05797208683	-0.05467035562	1.752946056	-1.62602645	-0.4384853057	0.1918089487	2.108275299	-2.180731959	2024-11-01@02:33	2.125	-0.5362119811	1	-2.357769409e-16	-0.1463066725	1.5	-2.750179191e-16	0.05007068153	v2.7.1	
6	Broyden	0	1.390974528e-05	-121.6347744	-129.6	11.21044066	YY	11.5	0.2472536352	self-energy/D	sharp_wc_2_b_50	4	2	1.260313728	4.973421078	0.06471839215	-4.646014539	1.991158497	-4.95829361	1.813346958	-5.567411643	1.952833965	-5.068726697	1.986782116	-6.008196472	1.772043167	6.12739866	0.1014460951	-5.976336345	1.638029694	a248bdd	2x2_2C_8b_C2v_L	12.1	1.2402637	2	1.667967571	0.999999999952233	1.0000000000000002	-1.341738163	0.6792705412	-0.3469410223	0.4385528687	0.0186669345	-0.01544168746	0.03762805453	-0.03063297629	-0.5282808479	0.4314711947	0.0462012343	-0.03534768659	1.150149645	-1.266347265	-0.26090476	0.1212279207	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	-0.0006971369891	0.0008338740905	-0.002274938713	0.001205732979	1.496809506	-1.493476363	-0.8291797615	0.7510335771	-0.1438487641	0.1449922461	-1.924806198	1.686716423	0.5032847995	-0.2325288502	-2.167047722	2.435036326	2024-11-01@02:38	2.125	-0.5728004103	1	-4.159376923e-16	-0.1735883398	1.5	-1.122311258e-16	0.05756523596	v2.7.1	
5	Broyden	0	-0.0009746009002	-221.6402132	-177.6	-4.033604361	YY	11.5	0.4562470454	self-energy/D	sharp_wc_2_b_50	1	2	1.212192476	62.29548651	0.0580810172	34.88080154	0.3580585683	20.99873736	0.2889134985	21.02585888	0.2072781199	18.40167673	0.2360649108	22.93473328	0.25127149	82.61706656	0.6929133783	90.68405533	0.1628588917	a248bdd	2x2_2C_8b_C2v_L	12.1	1.374301732	2	1.673620812	0.9999999996693272	1.0000000000000002	13.42036074	-0.3945164732	3.863712951	-0.08560231868	4.925302791	-0.3316871292	6.37067914	-0.4977500586	5.676487282	-0.4370850934	-5.368887208	0.388700098	-40.26889111	3.386505896	-12.41007261	0.9923571919	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	4.863601726	-0.944375383	-9.469323105	2.890747244	5.441058191	-2.430216664	-4.214118301	1.942538201	4.093110552	-2.079761385	5.387610203	-2.284071481	-11.4437642	0.2855257402	40.76209879	-1.070125186	2024-11-01@02:45	2.75	-0.7340095515	1	-6.637656872e-16	-0.2951691971	-1.5	5.952931208e-16	0.1620211998	v2.7.1	
4	Broyden	0	5.757174787e-05	-89.50427021	-161.6	-0.9225366844	YY	11.5	0.3723583748	self-energy/D	sharp_wc_2_b_50	2	2	1.201593992	-2.025770604	1.965440522	-2.499223793	1.965418371	-3.212277535	1.464072591	0.01365159027	1.280980368	-3.212267993	1.464068131	0.0136762301	1.280959161	0.3040525409	0.01261393888	-3.378056767	1.118581476	a248bdd	2x2_2C_8b_C2v_L	12.1	1.345659867	2	1.623745927	0.9999999997594325	0.9999999999999998	0.2655398696	-0.7726754717	-0.1227994769	0.313260552	0.001116914256	-0.002097384353	-0.0006490152745	0.008418651347	0.001057284049	-0.002540312434	0.0005071633977	-0.006740438402	0.002158238104	-0.01111008364	0.0004086994681	0.0006528223552	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	0.4122935803	-0.1387962319	1.02144799	-0.3092419801	1.822959806	-2.389665868	-0.17444505	2.179418252	1.822984013	-2.389683978	-0.1744564013	2.179429428	-0.4167945926	0.375578245	-2.571749295	3.583997818	2024-11-01@02:54	2.75	-0.7821304696	1	6.511707856e-16	-0.3036909276	-1.5	-2.454652908e-16	0.1707669951	v2.7.1	
5	Broyden	0	-1.075914146e-07	-82.60959285	-145.6	1.480106962	YY	11.5	0.3772875535	self-energy/D	sharp_wc_2_b_50	3	2	1.172463227	-0.02328890009	1.856503022	-2.081607948	1.92329514	-2.732112358	1.269664235	0.01534398397	1.510227546	-2.731326217	1.269560593	0.01535069078	1.510254222	0.2753649738	0.01396727252	-2.792417673	0.9920433257	a248bdd	2x2_2C_8b_C2v_L	12.1	1.341857641	2	1.59511825	0.9999999997978127	1.0000000000000002	0.1671611648	-1.346970548	-1.069068316e-05	-2.840964698e-05	-0.0001029433399	0.0001995163588	0.001077952484	-0.0118590772	-9.983243757e-05	0.0002061603596	0.001031944554	-0.01135145877	0.0002093559206	-0.00181446132	0.0003289695135	-0.001205931437	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	0.0001301504171	-0.0007601720028	-1.050710135	0.4522824136	1.798696133	-2.834907172	-0.2036107675	2.075377955	1.798473397	-2.834945176	-0.2035986799	2.075222612	-0.4656987173	0.4412600176	2.535727692	-3.694005223	2024-11-01@03:04	2.75	-0.8582110185	1	-4.205423559e-17	-0.3533494188	-1.5	-1.574640619e-16	0.20706065	v2.7.1	
3	Broyden	0	-1.009574948e-07	-80.93987016	-129.6	3.770956381	YY	11.5	0.3863311038	self-energy/D	sharp_wc_2_b_50	4	2	1.142441034	-0.03592314694	1.776965868	-1.856977537	1.886036359	-2.32230781	1.129784556	0.03079412691	1.648754257	-2.321516565	1.12962508	0.03068307357	1.648837653	0.2933707445	0.01883151931	-2.340168347	0.9150761045	a248bdd	2x2_2C_8b_C2v_L	12.1	1.346877016	2	1.563454566	0.9999999998199532	0.9999999999999998	0.1965697705	-1.625488053	0.001339750942	-0.004833371123	0.001094118365	0.003951259448	-0.01358232694	0.1290229048	-0.001090858993	-0.003922868877	-0.01358512581	0.1289697529	0.01002891391	-0.04345217544	-0.002961739316	-0.003937258427	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	0.007319875771	-0.04429143443	-1.042559349	0.5484662707	-1.783935823	3.111171052	0.2396067612	-1.831705026	1.783564791	-3.111243627	0.2395243756	-1.831398317	-0.5414004445	0.5384369567	2.553212784	-3.725313611	2024-11-01@03:10	2.75	-0.9291727486	1	2.164461861e-16	-0.3986944431	-1.5	-4.604044211e-16	0.2392394485	v2.7.1	
17	Broyden	0	0.03842128164	-494.7104525	-193.584	-5.545126644	YY	11.5	0.3096340142	self-energy/D	sharp_wc_2_b_50	0.001	2	1.253687507	-25.97331391	1.859667759	42.13852813	0.06342834333	83.01028433	0.2536505367	-60.16268355	1.8316632	96.07485269	0.1048001927	-53.10279656	1.599639118	60.47478125	0.09760930223	-23.3619605	1.281502315	a248bdd	2x2_2C_8b_C2v_L	12.1	1.218486688	2	1.728277377	0.9999999998889554	1.0	-4.411319468	1.757558774	6.444748057	-0.3511410518	-4.724447559	0.90386828	-3.778033856	-0.33063874	-16.28679334	0.5589921169	11.4286424	-1.965247223	1.842551336	-0.2491839081	-1.009898128	0.1179891556	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	3.464289412	-0.2288850012	-3.841034015	1.055281303	-21.40579585	2.076622591	-19.31261695	1.328584377	-17.49985135	0.9940565966	13.81782574	-1.736483687	15.74785926	-1.13444564	-11.1555701	3.308109957	2024-11-01@03:29	2.75	-0.567941007	1	6.041922147e-16	-0.2120154376	-0.75	-2.025501632e-16	0.1010347045	v2.7.1	
9	Broyden	0	0.04421436314	-528.9198829	-177.6	-2.2892593	YY	11.5	0.3218761422	self-energy/D	sharp_wc_2_b_50	1	2	1.240127357	-29.59830842	1.769590195	42.0522245	0.03810001058	81.74708053	0.207578002	-58.85848449	1.706097317	95.58697222	0.1461202115	-53.89102561	1.609003757	60.04582332	0.1493307362	-25.10561842	1.248451016	a248bdd	2x2_2C_8b_C2v_L	12.1	1.220333524	2	1.721057818	0.999999999880735	1.0	-6.653677369	2.359454065	-8.870659589	0.4428669292	5.274151921	0.2890763861	4.260527795	-1.242638574	-10.84507202	0.08934628915	-7.732691097	1.649333646	6.73168939	-0.9222952228	3.936206411	-0.3036905705	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	0.9800839439	-0.04094304947	1.043999322	-0.295831541	-22.78527677	1.908851833	-20.43747612	1.687106416	-22.98359847	1.530100615	-18.25180612	1.858939747	17.80735474	-1.214124252	12.77440205	-3.268598481	2024-11-01@03:40	2.75	-0.6067298268	1	-2.339139428e-16	-0.2462012502	-0.75	-3.178266062e-16	0.1180073556	v2.7.1	
7	Broyden	0	-0.001904280037	-109.8926574	-161.6	0.867702693	YY	11.5	0.3491159616	self-energy/D	sharp_wc_2_b_50	2	2	1.235349181	2.574207606	0.03729708533	-4.346676454	1.999927327	-5.709317387	1.728126051	-0.3548541829	1.931120143	-5.44527152	1.999184312	-3.709535139	1.717548481	3.61240681	0.5973306857	-5.376387118	1.893176519	a248bdd	2x2_2C_8b_C2v_L	12.1	1.340913988	2	1.656778295	0.9999999999666234	1.0	-1.137920503	0.3847949524	-0.0228300857	0.04046953099	-0.0004572999053	0.009486613499	0.001671583358	-0.01659724707	-0.1116892171	0.1204798556	0.001509565113	-0.01733646532	-2.285675333	3.093457882	0.003104625287	-0.00159754936	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	-0.00034029567	-7.314003853e-05	-0.01573807698	0.004100908319	-2.228214646	1.810311662	0.3001446211	-0.8976973158	0.0001897706442	-0.0007463983008	-1.899021054	1.662293861	0.0007527231005	-0.0005396315631	-1.254898594	1.308502238	2024-11-01@03:48	2.75	-0.6744179106	1	-7.182048222e-16	-0.2395223898	-0.75	3.005066754e-16	0.1163899821	v2.7.1	
11	Broyden	0	-0.03444312226	-88.9064344	-145.6	2.98259282	YY	11.5	0.3646024619	self-energy/D	sharp_wc_2_b_50	3	2	1.199591367	-0.04125572023	1.883200068	-2.550031344	1.93265314	-3.797301938	1.553505054	0.1895858996	0.6766259344	-3.763744355	1.550941526	0.1878593641	0.6765810929	0.3306796475	0.01047492062	-3.620668878	1.135025381	a248bdd	2x2_2C_8b_C2v_L	12.1	1.336685396	2	1.621271283	0.9999999998450381	1.0	-0.1566436788	1.229998094	-4.916081582e-05	0.000309038649	-0.03438715104	-0.26820973	0.1558205159	-1.466673695	0.03467016555	0.2690225802	-0.1539403929	1.460427024	0.0008105498686	-0.005043080954	-0.0007003703057	0.002365280917	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	-0.00161685082	0.007240740618	1.157836454	-0.4684754628	1.986891336	-2.191896175	-0.2286379651	1.686372734	1.979101265	-2.195328244	-0.2274648749	1.68449054	-0.4087307991	0.3468922909	-2.682974098	3.581513306	2024-11-01@04:04	2.75	-0.7884018877	1	-4.487334099e-16	-0.3167849765	-0.75	-1.293453442e-17	0.1595817683	v2.7.1	
3	Broyden	0	-1.244153611e-06	-84.02649487	-129.6	5.234860832	YY	11.5	0.3697123295	self-energy/D	sharp_wc_2_b_50	4	2	1.16737221	-0.01180435435	1.827875841	-2.148643161	1.906748242	-2.879403525	1.270863294	0.02392463278	1.49450673	-2.87915742	1.270843632	0.02391591696	1.494785843	0.2806422091	0.01359858381	-2.999271942	1.006531073	a248bdd	2x2_2C_8b_C2v_L	12.1	1.331950211	2	1.587659978	0.9999999998168647	0.9999999999999998	0.169489	-1.427865779	-0.002432710794	0.00758629765	0.001775483838	0.004291334529	0.02277038766	-0.2873638349	-0.001775850004	-0.004136938665	0.0226274785	-0.2855612685	0.008446444101	-0.04397841259	0.002105233668	0.003936216007	sol_cdmft_3bandes_grille_patch_gen.py	R0:S0:1	uncorrelated	0.001633565686	-0.01189259488	-1.121844002	0.5171558281	-1.863675389	2.846264	-0.1855235395	2.029899381	1.863580714	-2.846227952	-0.1855207667	2.030141064	-0.4536900569	0.4118846955	-2.649295222	3.699926272	2024-11-01@04:11	2.75	-0.8741273837	1	6.981395657e-16	-0.3736286222	-0.75	-1.600835659e-16	0.1960750681	v2.7.1	
